# Take GHG emissions for the energy system, filter to include only resources,,,,,
# in model base years, and rename to regional SO2.,,,,,
region,resource,subresource,technology,year,Non.CO2,emiss.coef
Europe_Non_EU,natural gas,natural gas,natural gas,2015,N2O,0
European Free Trade Association,coal,coal,coal,1975,CH4,0.34335099
European Free Trade Association,coal,coal,coal,1975,N2O,0
European Free Trade Association,crude oil,crude oil,crude oil,1975,CH4,0.027757622
European Free Trade Association,crude oil,crude oil,crude oil,1975,N2O,0
European Free Trade Association,natural gas,natural gas,natural gas,1975,CH4,0.027757622
European Free Trade Association,natural gas,natural gas,natural gas,1975,N2O,0
European Free Trade Association,coal,coal,coal,1990,CH4,0.320356952
European Free Trade Association,coal,coal,coal,1990,N2O,0
European Free Trade Association,crude oil,crude oil,crude oil,1990,CH4,0.006231785
European Free Trade Association,crude oil,crude oil,crude oil,1990,N2O,0
European Free Trade Association,natural gas,natural gas,natural gas,1990,CH4,0.006231785
European Free Trade Association,natural gas,natural gas,natural gas,1990,N2O,0
European Free Trade Association,coal,coal,coal,2005,CH4,0.048613476
European Free Trade Association,coal,coal,coal,2005,N2O,0
European Free Trade Association,crude oil,crude oil,crude oil,2005,CH4,0.004844011
European Free Trade Association,crude oil,crude oil,crude oil,2005,N2O,0
European Free Trade Association,natural gas,natural gas,natural gas,2005,CH4,0.004844011
European Free Trade Association,natural gas,natural gas,natural gas,2005,N2O,0
European Free Trade Association,coal,coal,coal,2010,CH4,0.028083561
European Free Trade Association,coal,coal,coal,2010,N2O,0
European Free Trade Association,crude oil,crude oil,crude oil,2010,CH4,0.004902604
European Free Trade Association,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
European Free Trade Association,natural gas,natural gas,natural gas,2010,CH4,0.004902604
European Free Trade Association,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
European Free Trade Association,coal,coal,coal,2015,CH4,0.038887496
European Free Trade Association,coal,coal,coal,2015,N2O,0
European Free Trade Association,crude oil,crude oil,crude oil,2015,CH4,0.004967364
European Free Trade Association,crude oil,crude oil,crude oil,2015,N2O,0
European Free Trade Association,natural gas,natural gas,natural gas,2015,CH4,0.004967364
European Free Trade Association,natural gas,natural gas,natural gas,2015,N2O,0
India,coal,coal,coal,1975,CH4,0.491185455
India,coal,coal,coal,1975,N2O,0
India,crude oil,crude oil,crude oil,1975,CH4,0.213608602
India,crude oil,crude oil,crude oil,1975,N2O,0
India,natural gas,natural gas,natural gas,1975,CH4,0.213608602
India,natural gas,natural gas,natural gas,1975,N2O,0
India,coal,coal,coal,1990,CH4,0.2681206
India,coal,coal,coal,1990,N2O,0
India,crude oil,crude oil,crude oil,1990,CH4,0.165926631
India,crude oil,crude oil,crude oil,1990,N2O,0
India,natural gas,natural gas,natural gas,1990,CH4,0.165926631
India,natural gas,natural gas,natural gas,1990,N2O,0
India,coal,coal,coal,2005,CH4,0.254405721
India,coal,coal,coal,2005,N2O,0
India,crude oil,crude oil,crude oil,2005,CH4,0.226483442
India,crude oil,crude oil,crude oil,2005,N2O,0
India,natural gas,natural gas,natural gas,2005,CH4,0.226483442
India,natural gas,natural gas,natural gas,2005,N2O,0
India,coal,coal,coal,2010,CH4,0.251792742
India,coal,coal,coal,2010,N2O,0
India,crude oil,crude oil,crude oil,2010,CH4,0.250681477
India,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
India,natural gas,natural gas,natural gas,2010,CH4,0.250681477
India,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
India,coal,coal,coal,2015,CH4,0.246331612
India,coal,coal,coal,2015,N2O,0
India,crude oil,crude oil,crude oil,2015,CH4,0.258201118
India,crude oil,crude oil,crude oil,2015,N2O,0
India,natural gas,natural gas,natural gas,2015,CH4,0.258201118
India,natural gas,natural gas,natural gas,2015,N2O,0
Indonesia,coal,coal,coal,1975,CH4,0.491185455
Indonesia,coal,coal,coal,1975,N2O,0
Indonesia,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Indonesia,crude oil,crude oil,crude oil,1975,N2O,0
Indonesia,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Indonesia,natural gas,natural gas,natural gas,1975,N2O,0
Indonesia,coal,coal,coal,1990,CH4,0.382951108
Indonesia,coal,coal,coal,1990,N2O,0
Indonesia,crude oil,crude oil,crude oil,1990,CH4,0.452815391
Indonesia,crude oil,crude oil,crude oil,1990,N2O,0
Indonesia,natural gas,natural gas,natural gas,1990,CH4,0.442162796
Indonesia,natural gas,natural gas,natural gas,1990,N2O,0
Indonesia,coal,coal,coal,2005,CH4,0.266570496
Indonesia,coal,coal,coal,2005,N2O,0
Indonesia,crude oil,crude oil,crude oil,2005,CH4,0.332724508
Indonesia,crude oil,crude oil,crude oil,2005,N2O,0
Indonesia,natural gas,natural gas,natural gas,2005,CH4,0.332724508
Indonesia,natural gas,natural gas,natural gas,2005,N2O,0
Indonesia,coal,coal,coal,2010,CH4,0.270226267
Indonesia,coal,coal,coal,2010,N2O,0
Indonesia,crude oil,crude oil,crude oil,2010,CH4,0.315672463
Indonesia,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
Indonesia,natural gas,natural gas,natural gas,2010,CH4,0.300110342
Indonesia,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
Indonesia,coal,coal,coal,2015,CH4,0.256594838
Indonesia,coal,coal,coal,2015,N2O,0
Indonesia,crude oil,crude oil,crude oil,2015,CH4,0.337804658
Indonesia,crude oil,crude oil,crude oil,2015,N2O,0
Indonesia,natural gas,natural gas,natural gas,2015,CH4,0.337804658
Indonesia,natural gas,natural gas,natural gas,2015,N2O,0
Japan,coal,coal,coal,1975,CH4,0.491185455
Japan,coal,coal,coal,1975,N2O,0
Japan,crude oil,crude oil,crude oil,1975,CH4,0.070138307
Japan,crude oil,crude oil,crude oil,1975,N2O,0
Japan,natural gas,natural gas,natural gas,1975,CH4,0.070138307
Japan,natural gas,natural gas,natural gas,1975,N2O,0
Japan,coal,coal,coal,1990,CH4,0.382951108
Japan,coal,coal,coal,1990,N2O,0
Japan,crude oil,crude oil,crude oil,1990,CH4,0.106605511
Japan,crude oil,crude oil,crude oil,1990,N2O,0
Japan,natural gas,natural gas,natural gas,1990,CH4,0.106605511
Japan,natural gas,natural gas,natural gas,1990,N2O,0
Japan,coal,coal,coal,2005,CH4,0.163563252
Japan,coal,coal,coal,2005,N2O,0
Japan,crude oil,crude oil,crude oil,2005,CH4,0.100846105
Japan,crude oil,crude oil,crude oil,2005,N2O,0
Japan,natural gas,natural gas,natural gas,2005,CH4,0.100846105
Japan,natural gas,natural gas,natural gas,2005,N2O,0
Japan,coal,coal,coal,2010,CH4,0.128562194
Japan,coal,coal,coal,2010,N2O,0
Japan,crude oil,crude oil,crude oil,2010,CH4,0.094896421
Japan,crude oil,crude oil,crude oil,2010,N2O,0
Japan,natural gas,natural gas,natural gas,2010,CH4,0.094896421
Japan,natural gas,natural gas,natural gas,2010,N2O,0
Japan,coal,coal,coal,2015,CH4,0.099687812
Japan,coal,coal,coal,2015,N2O,0
Japan,crude oil,crude oil,crude oil,2015,CH4,0.124808582
Japan,crude oil,crude oil,crude oil,2015,N2O,0
Japan,natural gas,natural gas,natural gas,2015,CH4,0.124808582
Japan,natural gas,natural gas,natural gas,2015,N2O,0
Mexico,coal,coal,coal,1975,CH4,0.491185455
Mexico,coal,coal,coal,1975,N2O,0
Mexico,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Mexico,crude oil,crude oil,crude oil,1975,N2O,0
Mexico,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Mexico,natural gas,natural gas,natural gas,1975,N2O,0
Mexico,coal,coal,coal,1990,CH4,0.308106919
Mexico,coal,coal,coal,1990,N2O,0
Mexico,crude oil,crude oil,crude oil,1990,CH4,0.157040677
Mexico,crude oil,crude oil,crude oil,1990,N2O,0
Mexico,natural gas,natural gas,natural gas,1990,CH4,0.157040677
Mexico,natural gas,natural gas,natural gas,1990,N2O,0
Mexico,coal,coal,coal,2005,CH4,0.201192595
Mexico,coal,coal,coal,2005,N2O,0
Mexico,crude oil,crude oil,crude oil,2005,CH4,0.148480745
Mexico,crude oil,crude oil,crude oil,2005,N2O,0
Mexico,natural gas,natural gas,natural gas,2005,CH4,0.148480745
Mexico,natural gas,natural gas,natural gas,2005,N2O,0
Mexico,coal,coal,coal,2010,CH4,0.206350922
Mexico,coal,coal,coal,2010,N2O,0
Mexico,crude oil,crude oil,crude oil,2010,CH4,0.189582746
Mexico,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
Mexico,natural gas,natural gas,natural gas,2010,CH4,0.189582746
Mexico,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
Mexico,coal,coal,coal,2015,CH4,0.237477656
Mexico,coal,coal,coal,2015,N2O,0
Mexico,crude oil,crude oil,crude oil,2015,CH4,0.194565596
Mexico,crude oil,crude oil,crude oil,2015,N2O,0
Mexico,natural gas,natural gas,natural gas,2015,CH4,0.194565596
Mexico,natural gas,natural gas,natural gas,2015,N2O,0
Middle East,coal,coal,coal,1975,CH4,0.491185455
Middle East,coal,coal,coal,1975,N2O,0
Middle East,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Middle East,crude oil,crude oil,crude oil,1975,N2O,0
Middle East,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Middle East,natural gas,natural gas,natural gas,1975,N2O,0
Middle East,coal,coal,coal,1990,CH4,0.382951108
Middle East,coal,coal,coal,1990,N2O,0
Middle East,crude oil,crude oil,crude oil,1990,CH4,0.330650625
Middle East,crude oil,crude oil,crude oil,1990,N2O,0
Middle East,natural gas,natural gas,natural gas,1990,CH4,0.330650625
Middle East,natural gas,natural gas,natural gas,1990,N2O,0
Middle East,coal,coal,coal,2005,CH4,0.266570496
Middle East,coal,coal,coal,2005,N2O,0
Middle East,crude oil,crude oil,crude oil,2005,CH4,0.230423001
Middle East,crude oil,crude oil,crude oil,2005,N2O,0
Middle East,natural gas,natural gas,natural gas,2005,CH4,0.230423001
Middle East,natural gas,natural gas,natural gas,2005,N2O,0
Middle East,coal,coal,coal,2010,CH4,0.270226267
Middle East,coal,coal,coal,2010,N2O,0
Middle East,crude oil,crude oil,crude oil,2010,CH4,0.233241605
Middle East,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
Middle East,natural gas,natural gas,natural gas,2010,CH4,0.233241605
Middle East,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
Middle East,coal,coal,coal,2015,CH4,0.256594838
Middle East,coal,coal,coal,2015,N2O,0
Middle East,crude oil,crude oil,crude oil,2015,CH4,0.223765105
Middle East,crude oil,crude oil,crude oil,2015,N2O,0
Middle East,natural gas,natural gas,natural gas,2015,CH4,0.223765105
Middle East,natural gas,natural gas,natural gas,2015,N2O,0
Pakistan,coal,coal,coal,1975,CH4,0.491185455
Pakistan,coal,coal,coal,1975,N2O,0
Pakistan,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Pakistan,crude oil,crude oil,crude oil,1975,N2O,0
Pakistan,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Pakistan,natural gas,natural gas,natural gas,1975,N2O,0
Pakistan,coal,coal,coal,1990,CH4,0.382951108
Pakistan,coal,coal,coal,1990,N2O,0
Pakistan,crude oil,crude oil,crude oil,1990,CH4,0.452815391
Pakistan,crude oil,crude oil,crude oil,1990,N2O,0
Pakistan,natural gas,natural gas,natural gas,1990,CH4,0.442162796
Pakistan,natural gas,natural gas,natural gas,1990,N2O,0
Pakistan,coal,coal,coal,2005,CH4,0.266570496
Pakistan,coal,coal,coal,2005,N2O,0
Pakistan,crude oil,crude oil,crude oil,2005,CH4,0.380829137
Pakistan,crude oil,crude oil,crude oil,2005,N2O,0
Pakistan,natural gas,natural gas,natural gas,2005,CH4,0.332724508
Pakistan,natural gas,natural gas,natural gas,2005,N2O,0
Pakistan,coal,coal,coal,2010,CH4,0.270226267
Pakistan,coal,coal,coal,2010,N2O,0
Pakistan,crude oil,crude oil,crude oil,2010,CH4,0.337132965
Pakistan,crude oil,crude oil,crude oil,2010,N2O,0
Pakistan,natural gas,natural gas,natural gas,2010,CH4,0.300110342
Pakistan,natural gas,natural gas,natural gas,2010,N2O,0
Pakistan,coal,coal,coal,2015,CH4,0.256594838
Pakistan,coal,coal,coal,2015,N2O,0
Pakistan,crude oil,crude oil,crude oil,2015,CH4,0.354957542
Pakistan,crude oil,crude oil,crude oil,2015,N2O,0
Pakistan,natural gas,natural gas,natural gas,2015,CH4,0.337804658
Pakistan,natural gas,natural gas,natural gas,2015,N2O,0
Russia,coal,coal,coal,1975,CH4,0.05926493
Russia,coal,coal,coal,1975,N2O,0
Russia,crude oil,crude oil,crude oil,1975,CH4,0.37707775
Russia,crude oil,crude oil,crude oil,1975,N2O,0
Russia,natural gas,natural gas,natural gas,1975,CH4,0.37707775
Russia,natural gas,natural gas,natural gas,1975,N2O,0
Russia,coal,coal,coal,1990,CH4,0.334368182
Russia,coal,coal,coal,1990,N2O,0
Russia,crude oil,crude oil,crude oil,1990,CH4,0.452815391
Russia,crude oil,crude oil,crude oil,1990,N2O,0
Russia,natural gas,natural gas,natural gas,1990,CH4,0.442162796
Russia,natural gas,natural gas,natural gas,1990,N2O,0
Russia,coal,coal,coal,2005,CH4,0.266570496
Russia,coal,coal,coal,2005,N2O,0
Russia,crude oil,crude oil,crude oil,2005,CH4,0.380273115
Russia,crude oil,crude oil,crude oil,2005,N2O,0
Russia,natural gas,natural gas,natural gas,2005,CH4,0.332724508
Russia,natural gas,natural gas,natural gas,2005,N2O,0
Russia,coal,coal,coal,2010,CH4,0.270226267
Russia,coal,coal,coal,2010,N2O,0
Russia,crude oil,crude oil,crude oil,2010,CH4,0.337132965
Russia,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
Russia,natural gas,natural gas,natural gas,2010,CH4,0.300110342
Russia,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
Russia,coal,coal,coal,2015,CH4,0.256594838
Russia,coal,coal,coal,2015,N2O,0
Russia,crude oil,crude oil,crude oil,2015,CH4,0.317565304
Russia,crude oil,crude oil,crude oil,2015,N2O,0
Russia,natural gas,natural gas,natural gas,2015,CH4,0.317565304
Russia,natural gas,natural gas,natural gas,2015,N2O,0
South Africa,coal,coal,coal,1975,CH4,0.266664156
South Africa,coal,coal,coal,1975,N2O,0
South Africa,crude oil,crude oil,crude oil,1975,CH4,0.392040911
South Africa,crude oil,crude oil,crude oil,1975,N2O,0
South Africa,natural gas,natural gas,natural gas,1975,CH4,0.397931523
South Africa,natural gas,natural gas,natural gas,1975,N2O,0
South Africa,coal,coal,coal,1990,CH4,0.243035585
South Africa,coal,coal,coal,1990,N2O,0
South Africa,crude oil,crude oil,crude oil,1990,CH4,0.452815391
South Africa,crude oil,crude oil,crude oil,1990,N2O,0
South Africa,natural gas,natural gas,natural gas,1990,CH4,0.442162796
South Africa,natural gas,natural gas,natural gas,1990,N2O,0
South Africa,coal,coal,coal,2005,CH4,0.218778695
South Africa,coal,coal,coal,2005,N2O,0
South Africa,crude oil,crude oil,crude oil,2005,CH4,0.380829137
South Africa,crude oil,crude oil,crude oil,2005,N2O,0
South Africa,natural gas,natural gas,natural gas,2005,CH4,0.332724508
South Africa,natural gas,natural gas,natural gas,2005,N2O,0
South Africa,coal,coal,coal,2010,CH4,0.224819416
South Africa,coal,coal,coal,2010,N2O,0
South Africa,crude oil,crude oil,crude oil,2010,CH4,0.337132965
South Africa,crude oil,crude oil,crude oil,2010,N2O,0
South Africa,natural gas,natural gas,natural gas,2010,CH4,0.300110342
South Africa,natural gas,natural gas,natural gas,2010,N2O,0
South Africa,coal,coal,coal,2015,CH4,0.229115893
South Africa,coal,coal,coal,2015,N2O,0
South Africa,crude oil,crude oil,crude oil,2015,CH4,0.354957542
South Africa,crude oil,crude oil,crude oil,2015,N2O,0
South Africa,natural gas,natural gas,natural gas,2015,CH4,0.337804658
South Africa,natural gas,natural gas,natural gas,2015,N2O,0
South America_Northern,coal,coal,coal,1975,CH4,0.491185455
South America_Northern,coal,coal,coal,1975,N2O,0
South America_Northern,crude oil,crude oil,crude oil,1975,CH4,0.392040911
South America_Northern,crude oil,crude oil,crude oil,1975,N2O,0
South America_Northern,natural gas,natural gas,natural gas,1975,CH4,0.397931523
South America_Northern,natural gas,natural gas,natural gas,1975,N2O,0
South America_Northern,coal,coal,coal,1990,CH4,0.382951108
South America_Northern,coal,coal,coal,1990,N2O,0
South America_Northern,crude oil,crude oil,crude oil,1990,CH4,0.452815391
South America_Northern,crude oil,crude oil,crude oil,1990,N2O,0
South America_Northern,natural gas,natural gas,natural gas,1990,CH4,0.442162796
South America_Northern,natural gas,natural gas,natural gas,1990,N2O,0
South America_Northern,coal,coal,coal,2005,CH4,0.266570496
South America_Northern,coal,coal,coal,2005,N2O,0
South America_Northern,crude oil,crude oil,crude oil,2005,CH4,0.380829137
South America_Northern,crude oil,crude oil,crude oil,2005,N2O,0
South America_Northern,natural gas,natural gas,natural gas,2005,CH4,0.332724508
South America_Northern,natural gas,natural gas,natural gas,2005,N2O,0
South America_Northern,coal,coal,coal,2010,CH4,0.270226267
South America_Northern,coal,coal,coal,2010,N2O,0
South America_Northern,crude oil,crude oil,crude oil,2010,CH4,0.337132965
South America_Northern,crude oil,crude oil,crude oil,2010,N2O,7.87E-07
South America_Northern,natural gas,natural gas,natural gas,2010,CH4,0.300110342
South America_Northern,natural gas,natural gas,natural gas,2010,N2O,7.87E-07
South America_Northern,coal,coal,coal,2015,CH4,0.256594838
South America_Northern,coal,coal,coal,2015,N2O,0
South America_Northern,crude oil,crude oil,crude oil,2015,CH4,0.354957542
South America_Northern,crude oil,crude oil,crude oil,2015,N2O,0
South America_Northern,natural gas,natural gas,natural gas,2015,CH4,0.337804658
South America_Northern,natural gas,natural gas,natural gas,2015,N2O,0
South America_Southern,coal,coal,coal,1975,CH4,0.491185455
South America_Southern,coal,coal,coal,1975,N2O,0
South America_Southern,crude oil,crude oil,crude oil,1975,CH4,0.392040911
South America_Southern,crude oil,crude oil,crude oil,1975,N2O,0
South America_Southern,natural gas,natural gas,natural gas,1975,CH4,0.397931523
South America_Southern,natural gas,natural gas,natural gas,1975,N2O,0
South America_Southern,coal,coal,coal,1990,CH4,0.382951108
South America_Southern,coal,coal,coal,1990,N2O,0
South America_Southern,crude oil,crude oil,crude oil,1990,CH4,0.452815391
South America_Southern,crude oil,crude oil,crude oil,1990,N2O,0
South America_Southern,natural gas,natural gas,natural gas,1990,CH4,0.442162796
South America_Southern,natural gas,natural gas,natural gas,1990,N2O,0
South America_Southern,coal,coal,coal,2005,CH4,0.266570496
South America_Southern,coal,coal,coal,2005,N2O,0
South America_Southern,crude oil,crude oil,crude oil,2005,CH4,0.380829137
South America_Southern,crude oil,crude oil,crude oil,2005,N2O,0
South America_Southern,natural gas,natural gas,natural gas,2005,CH4,0.332724508
South America_Southern,natural gas,natural gas,natural gas,2005,N2O,0
South America_Southern,coal,coal,coal,2010,CH4,0.270226267
South America_Southern,coal,coal,coal,2010,N2O,0
South America_Southern,crude oil,crude oil,crude oil,2010,CH4,0.337132965
South America_Southern,crude oil,crude oil,crude oil,2010,N2O,0
South America_Southern,natural gas,natural gas,natural gas,2010,CH4,0.300110342
South America_Southern,natural gas,natural gas,natural gas,2010,N2O,0
South America_Southern,coal,coal,coal,2015,CH4,0.256594838
South America_Southern,coal,coal,coal,2015,N2O,0
South America_Southern,crude oil,crude oil,crude oil,2015,CH4,0.354957542
South America_Southern,crude oil,crude oil,crude oil,2015,N2O,0
South America_Southern,natural gas,natural gas,natural gas,2015,CH4,0.337804658
South America_Southern,natural gas,natural gas,natural gas,2015,N2O,0
South Asia,coal,coal,coal,1975,CH4,0.411179391
South Asia,coal,coal,coal,1975,N2O,0
South Asia,crude oil,crude oil,crude oil,1975,CH4,0.392040911
South Asia,crude oil,crude oil,crude oil,1975,N2O,0
South Asia,natural gas,natural gas,natural gas,1975,CH4,0.397931523
South Asia,natural gas,natural gas,natural gas,1975,N2O,0
South Asia,coal,coal,coal,1990,CH4,0.382951108
South Asia,coal,coal,coal,1990,N2O,0
South Asia,crude oil,crude oil,crude oil,1990,CH4,0.234407883
South Asia,crude oil,crude oil,crude oil,1990,N2O,0
South Asia,natural gas,natural gas,natural gas,1990,CH4,0.234407883
South Asia,natural gas,natural gas,natural gas,1990,N2O,0
South Asia,coal,coal,coal,2005,CH4,0.266570496
South Asia,coal,coal,coal,2005,N2O,0
South Asia,crude oil,crude oil,crude oil,2005,CH4,0.380829137
South Asia,crude oil,crude oil,crude oil,2005,N2O,0
South Asia,natural gas,natural gas,natural gas,2005,CH4,0.332724508
South Asia,natural gas,natural gas,natural gas,2005,N2O,0
South Asia,coal,coal,coal,2010,CH4,0.270226267
South Asia,coal,coal,coal,2010,N2O,0
South Asia,crude oil,crude oil,crude oil,2010,CH4,0.337132965
South Asia,crude oil,crude oil,crude oil,2010,N2O,0
South Asia,natural gas,natural gas,natural gas,2010,CH4,0.300110342
South Asia,natural gas,natural gas,natural gas,2010,N2O,0
South Asia,coal,coal,coal,2015,CH4,0.256594838
South Asia,coal,coal,coal,2015,N2O,0
South Asia,crude oil,crude oil,crude oil,2015,CH4,0.354957542
South Asia,crude oil,crude oil,crude oil,2015,N2O,0
South Asia,natural gas,natural gas,natural gas,2015,CH4,0.337804658
South Asia,natural gas,natural gas,natural gas,2015,N2O,0
South Korea,coal,coal,coal,1975,CH4,0.491185455
South Korea,coal,coal,coal,1975,N2O,0
South Korea,crude oil,crude oil,crude oil,1975,CH4,0.392040911
South Korea,crude oil,crude oil,crude oil,1975,N2O,0
South Korea,natural gas,natural gas,natural gas,1975,CH4,0.397931523
South Korea,natural gas,natural gas,natural gas,1975,N2O,0
South Korea,coal,coal,coal,1990,CH4,0.382951108
South Korea,coal,coal,coal,1990,N2O,0
South Korea,crude oil,crude oil,crude oil,1990,CH4,0.452815391
South Korea,crude oil,crude oil,crude oil,1990,N2O,0
South Korea,natural gas,natural gas,natural gas,1990,CH4,0.442162796
South Korea,natural gas,natural gas,natural gas,1990,N2O,0
South Korea,coal,coal,coal,2005,CH4,0.266570496
South Korea,coal,coal,coal,2005,N2O,0
South Korea,crude oil,crude oil,crude oil,2005,CH4,0.380829137
South Korea,crude oil,crude oil,crude oil,2005,N2O,0
South Korea,natural gas,natural gas,natural gas,2005,CH4,0.332724508
South Korea,natural gas,natural gas,natural gas,2005,N2O,0
South Korea,coal,coal,coal,2010,CH4,0.270226267
South Korea,coal,coal,coal,2010,N2O,0
South Korea,crude oil,crude oil,crude oil,2010,CH4,0.337132965
South Korea,crude oil,crude oil,crude oil,2010,N2O,0
South Korea,natural gas,natural gas,natural gas,2010,CH4,0.300110342
South Korea,natural gas,natural gas,natural gas,2010,N2O,0
South Korea,coal,coal,coal,2015,CH4,0.256594838
South Korea,coal,coal,coal,2015,N2O,0
South Korea,crude oil,crude oil,crude oil,2015,CH4,0.354957542
South Korea,crude oil,crude oil,crude oil,2015,N2O,0
South Korea,natural gas,natural gas,natural gas,2015,CH4,0.337804658
South Korea,natural gas,natural gas,natural gas,2015,N2O,0
Southeast Asia,coal,coal,coal,1975,CH4,0.491185455
Southeast Asia,coal,coal,coal,1975,N2O,0
Southeast Asia,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Southeast Asia,crude oil,crude oil,crude oil,1975,N2O,0
Southeast Asia,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Southeast Asia,natural gas,natural gas,natural gas,1975,N2O,0
Southeast Asia,coal,coal,coal,1990,CH4,0.382951108
Southeast Asia,coal,coal,coal,1990,N2O,0
Southeast Asia,crude oil,crude oil,crude oil,1990,CH4,0.308799943
Southeast Asia,crude oil,crude oil,crude oil,1990,N2O,0
Southeast Asia,natural gas,natural gas,natural gas,1990,CH4,0.308799943
Southeast Asia,natural gas,natural gas,natural gas,1990,N2O,0
Southeast Asia,coal,coal,coal,2005,CH4,0.266570496
Southeast Asia,coal,coal,coal,2005,N2O,0
Southeast Asia,crude oil,crude oil,crude oil,2005,CH4,0.268672755
Southeast Asia,crude oil,crude oil,crude oil,2005,N2O,0
Southeast Asia,natural gas,natural gas,natural gas,2005,CH4,0.268672755
Southeast Asia,natural gas,natural gas,natural gas,2005,N2O,0
Southeast Asia,coal,coal,coal,2010,CH4,0.270226267
Southeast Asia,coal,coal,coal,2010,N2O,0
Southeast Asia,crude oil,crude oil,crude oil,2010,CH4,0.294066924
Southeast Asia,crude oil,crude oil,crude oil,2010,N2O,0
Southeast Asia,natural gas,natural gas,natural gas,2010,CH4,0.294066924
Southeast Asia,natural gas,natural gas,natural gas,2010,N2O,0
Southeast Asia,coal,coal,coal,2015,CH4,0.256594838
Southeast Asia,coal,coal,coal,2015,N2O,0
Southeast Asia,crude oil,crude oil,crude oil,2015,CH4,0.324105888
Southeast Asia,crude oil,crude oil,crude oil,2015,N2O,0
Southeast Asia,natural gas,natural gas,natural gas,2015,CH4,0.324105888
Southeast Asia,natural gas,natural gas,natural gas,2015,N2O,0
Taiwan,coal,coal,coal,1975,CH4,0.491185455
Taiwan,coal,coal,coal,1975,N2O,0
Taiwan,crude oil,crude oil,crude oil,1975,CH4,0.365220154
Taiwan,crude oil,crude oil,crude oil,1975,N2O,0
Taiwan,natural gas,natural gas,natural gas,1975,CH4,0.365220154
Taiwan,natural gas,natural gas,natural gas,1975,N2O,0
Taiwan,coal,coal,coal,1990,CH4,0.382951108
Taiwan,coal,coal,coal,1990,N2O,0
Taiwan,crude oil,crude oil,crude oil,1990,CH4,0.442162796
Taiwan,crude oil,crude oil,crude oil,1990,N2O,0
Taiwan,natural gas,natural gas,natural gas,1990,CH4,0.442162796
Taiwan,natural gas,natural gas,natural gas,1990,N2O,0
Taiwan,coal,coal,coal,2005,CH4,0.266570496
Taiwan,coal,coal,coal,2005,N2O,0
Taiwan,crude oil,crude oil,crude oil,2005,CH4,0.380829137
Taiwan,crude oil,crude oil,crude oil,2005,N2O,0
Taiwan,natural gas,natural gas,natural gas,2005,CH4,0.332724508
Taiwan,natural gas,natural gas,natural gas,2005,N2O,0
Taiwan,coal,coal,coal,2010,CH4,0.270226267
Taiwan,coal,coal,coal,2010,N2O,0
Taiwan,crude oil,crude oil,crude oil,2010,CH4,0.337132965
Taiwan,crude oil,crude oil,crude oil,2010,N2O,0
Taiwan,natural gas,natural gas,natural gas,2010,CH4,0.300110342
Taiwan,natural gas,natural gas,natural gas,2010,N2O,0
Taiwan,coal,coal,coal,2015,CH4,0.256594838
Taiwan,coal,coal,coal,2015,N2O,0
Taiwan,crude oil,crude oil,crude oil,2015,CH4,0.354957542
Taiwan,crude oil,crude oil,crude oil,2015,N2O,0
Taiwan,natural gas,natural gas,natural gas,2015,CH4,0.337804658
Taiwan,natural gas,natural gas,natural gas,2015,N2O,0
Argentina,coal,coal,coal,1975,CH4,0.491185455
Argentina,coal,coal,coal,1975,N2O,0
Argentina,crude oil,crude oil,crude oil,1975,CH4,0.392040911
Argentina,crude oil,crude oil,crude oil,1975,N2O,0
Argentina,natural gas,natural gas,natural gas,1975,CH4,0.397931523
Argentina,natural gas,natural gas,natural gas,1975,N2O,0
Argentina,coal,coal,coal,1990,CH4,0.382951108
Argentina,coal,coal,coal,1990,N2O,0
Argentina,crude oil,crude oil,crude oil,1990,CH4,0.452815391
Argentina,crude oil,crude oil,crude oil,1990,N2O,0
Argentina,natural gas,natural gas,natural gas,1990,CH4,0.442162796
Argentina,natural gas,natural gas,natural gas,1990,N2O,0
Argentina,coal,coal,coal,2005,CH4,0.266570496
Argentina,coal,coal,coal,2005,N2O,0
Argentina,crude oil,crude oil,crude oil,2005,CH4,0.380829137
Argentina,crude oil,crude oil,crude oil,2005,N2O,0
Argentina,natural gas,natural gas,natural gas,2005,CH4,0.332724508
