# Take GHG emissions for the energy system, filter to include only resources
# in model base years, and rename to regional SO2.
# NOTE: only for SDG version - GCAM_v7p1_plus - VanDeVen et al 2026
region,resource,subresource,technology,year,Non.CO2,emiss.coef,emiss.units
EU-12,coal,coal,coal,2015,CO2_FUG,0.7159842686,MTC
EU-12,coal,coal,coal,2015,N2O,6.307295866e-07,Tg
EU-12,crude oil,crude oil,crude oil,2015,CH4,0.4688421151,Tg
EU-12,crude oil,crude oil,crude oil,2015,CO2_FUG,0.4742953513,MTC
EU-12,crude oil,crude oil,crude oil,2015,N2O,8.684638423e-06,Tg
EU-12,natural gas,natural gas,natural gas,2015,CH4,0.4688421151,Tg
EU-12,natural gas,natural gas,natural gas,2015,CO2_FUG,0.4742953513,MTC
EU-12,natural gas,natural gas,natural gas,2015,N2O,8.684638423e-06,Tg
EU-15,coal,coal,coal,1975,CH4,0.4168749418,Tg
EU-15,coal,coal,coal,1975,CO2_FUG,1.098932212,MTC
EU-15,coal,coal,coal,1975,N2O,2.784460465e-10,Tg
EU-15,crude oil,crude oil,crude oil,1975,CH4,0.1476021451,Tg
EU-15,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8333128697,MTC
EU-15,crude oil,crude oil,crude oil,1975,N2O,6.34043253e-06,Tg
EU-15,natural gas,natural gas,natural gas,1975,CH4,0.1476021451,Tg
EU-15,natural gas,natural gas,natural gas,1975,CO2_FUG,0.8333128697,MTC
EU-15,natural gas,natural gas,natural gas,1975,N2O,6.34043253e-06,Tg
EU-15,coal,coal,coal,1990,CH4,0.2605317358,Tg
EU-15,coal,coal,coal,1990,CO2_FUG,1.026784218,MTC
EU-15,coal,coal,coal,1990,N2O,5.434446693e-07,Tg
EU-15,crude oil,crude oil,crude oil,1990,CH4,0.1304680131,Tg
EU-15,crude oil,crude oil,crude oil,1990,CO2_FUG,0.5095677807,MTC
EU-15,crude oil,crude oil,crude oil,1990,N2O,2.598668927e-05,Tg
EU-15,natural gas,natural gas,natural gas,1990,CH4,0.1304680131,Tg
EU-15,natural gas,natural gas,natural gas,1990,CO2_FUG,0.5095677807,MTC
EU-15,natural gas,natural gas,natural gas,1990,N2O,2.598668927e-05,Tg
EU-15,coal,coal,coal,2005,CH4,0.1560899396,Tg
EU-15,coal,coal,coal,2005,CO2_FUG,0.6725896845,MTC
EU-15,coal,coal,coal,2005,N2O,9.750427779e-07,Tg
EU-15,crude oil,crude oil,crude oil,2005,CH4,0.07496627714,Tg
EU-15,crude oil,crude oil,crude oil,2005,CO2_FUG,0.4354000383,MTC
EU-15,crude oil,crude oil,crude oil,2005,N2O,2.88070847e-05,Tg
EU-15,natural gas,natural gas,natural gas,2005,CH4,0.07496627714,Tg
EU-15,natural gas,natural gas,natural gas,2005,CO2_FUG,0.4354000383,MTC
EU-15,natural gas,natural gas,natural gas,2005,N2O,2.88070847e-05,Tg
EU-15,coal,coal,coal,2010,CH4,0.1077879101,Tg
EU-15,coal,coal,coal,2010,CO2_FUG,1.204046152,MTC
EU-15,coal,coal,coal,2010,N2O,1.890469271e-06,Tg
EU-15,crude oil,crude oil,crude oil,2010,CH4,0.08568931942,Tg
EU-15,crude oil,crude oil,crude oil,2010,CO2_FUG,0.5023261702,MTC
EU-15,crude oil,crude oil,crude oil,2010,N2O,2.537298421e-05,Tg
EU-15,natural gas,natural gas,natural gas,2010,CH4,0.08568931942,Tg
EU-15,natural gas,natural gas,natural gas,2010,CO2_FUG,0.5023261702,MTC
EU-15,natural gas,natural gas,natural gas,2010,N2O,2.537298421e-05,Tg
EU-15,coal,coal,coal,2015,CH4,0.09865990922,Tg
EU-15,coal,coal,coal,2015,CO2_FUG,1.249738277,MTC
EU-15,coal,coal,coal,2015,N2O,2.41930166e-06,Tg
EU-15,crude oil,crude oil,crude oil,2015,CH4,0.108716493,Tg
EU-15,crude oil,crude oil,crude oil,2015,CO2_FUG,0.7581164974,MTC
EU-15,crude oil,crude oil,crude oil,2015,N2O,3.364497134e-05,Tg
EU-15,natural gas,natural gas,natural gas,2015,CH4,0.108716493,Tg
EU-15,natural gas,natural gas,natural gas,2015,CO2_FUG,0.7581164974,MTC
EU-15,natural gas,natural gas,natural gas,2015,N2O,3.364497134e-05,Tg
Europe_Eastern,coal,coal,coal,1975,CH4,0.4437439498,Tg
Europe_Eastern,coal,coal,coal,1975,CO2_FUG,1.666160755,MTC
Europe_Eastern,coal,coal,coal,1975,N2O,0,Tg
Europe_Eastern,crude oil,crude oil,crude oil,1975,CH4,0.2028089013,Tg
Europe_Eastern,crude oil,crude oil,crude oil,1975,CO2_FUG,0.1300870083,MTC
Europe_Eastern,crude oil,crude oil,crude oil,1975,N2O,2.80740248e-08,Tg
Europe_Eastern,natural gas,natural gas,natural gas,1975,CH4,0.2028089013,Tg
Europe_Eastern,natural gas,natural gas,natural gas,1975,CO2_FUG,0.1300870083,MTC
Europe_Eastern,natural gas,natural gas,natural gas,1975,N2O,2.80740248e-08,Tg
Europe_Eastern,coal,coal,coal,1990,CH4,0.6833659383,Tg
Europe_Eastern,coal,coal,coal,1990,CO2_FUG,2.616827122,MTC
Europe_Eastern,coal,coal,coal,1990,N2O,1.142384032e-06,Tg
Europe_Eastern,crude oil,crude oil,crude oil,1990,CH4,0.4033424342,Tg
Europe_Eastern,crude oil,crude oil,crude oil,1990,CO2_FUG,0.6611526955,MTC
Europe_Eastern,crude oil,crude oil,crude oil,1990,N2O,6.228938908e-06,Tg
Europe_Eastern,natural gas,natural gas,natural gas,1990,CH4,2.013690145,Tg
Europe_Eastern,natural gas,natural gas,natural gas,1990,CO2_FUG,0.6611526955,MTC
Europe_Eastern,natural gas,natural gas,natural gas,1990,N2O,6.228938908e-06,Tg
Europe_Eastern,coal,coal,coal,2005,CH4,0.6972629963,Tg
Europe_Eastern,coal,coal,coal,2005,CO2_FUG,3.988652567,MTC
Europe_Eastern,coal,coal,coal,2005,N2O,2.367244908e-06,Tg
Europe_Eastern,crude oil,crude oil,crude oil,2005,CH4,0.318452309,Tg
Europe_Eastern,crude oil,crude oil,crude oil,2005,CO2_FUG,0.6703116164,MTC
Europe_Eastern,crude oil,crude oil,crude oil,2005,N2O,6.521729625e-06,Tg
Europe_Eastern,natural gas,natural gas,natural gas,2005,CH4,0.3294777546,Tg
Europe_Eastern,natural gas,natural gas,natural gas,2005,CO2_FUG,0.6703116164,MTC
Europe_Eastern,natural gas,natural gas,natural gas,2005,N2O,6.521729625e-06,Tg
Europe_Eastern,coal,coal,coal,2010,CH4,0.6603923103,Tg
Europe_Eastern,coal,coal,coal,2010,CO2_FUG,2.789148996,MTC
Europe_Eastern,coal,coal,coal,2010,N2O,1.147047412e-05,Tg
Europe_Eastern,crude oil,crude oil,crude oil,2010,CH4,0.2899080073,Tg
Europe_Eastern,crude oil,crude oil,crude oil,2010,CO2_FUG,0.6557430754,MTC
Europe_Eastern,crude oil,crude oil,crude oil,2010,N2O,5.676597944e-06,Tg
Europe_Eastern,natural gas,natural gas,natural gas,2010,CH4,0.2941479375,Tg
Europe_Eastern,natural gas,natural gas,natural gas,2010,CO2_FUG,0.6557430754,MTC
Europe_Eastern,natural gas,natural gas,natural gas,2010,N2O,5.676597944e-06,Tg
Europe_Eastern,coal,coal,coal,2015,CH4,0.6693706874,Tg
Europe_Eastern,coal,coal,coal,2015,CO2_FUG,0.14473996,MTC
Europe_Eastern,coal,coal,coal,2015,N2O,2.550706814e-05,Tg
Europe_Eastern,crude oil,crude oil,crude oil,2015,CH4,1.297051009,Tg
Europe_Eastern,crude oil,crude oil,crude oil,2015,CO2_FUG,0.7263028921,MTC
Europe_Eastern,crude oil,crude oil,crude oil,2015,N2O,4.967258142e-06,Tg
Europe_Eastern,natural gas,natural gas,natural gas,2015,CH4,1.297051009,Tg
Europe_Eastern,natural gas,natural gas,natural gas,2015,CO2_FUG,0.7263028921,MTC
Europe_Eastern,natural gas,natural gas,natural gas,2015,N2O,4.967258142e-06,Tg
Europe_Non_EU,coal,coal,coal,1975,CH4,0.3837419815,Tg
Europe_Non_EU,coal,coal,coal,1975,CO2_FUG,1.321054188,MTC
Europe_Non_EU,coal,coal,coal,1975,N2O,0,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1975,CH4,0.2178897473,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1975,CO2_FUG,0.5800849718,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,1975,N2O,4.57843709e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1975,CH4,0.2178897473,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1975,CO2_FUG,0.5800849718,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,1975,N2O,4.57843709e-06,Tg
Europe_Non_EU,coal,coal,coal,1990,CH4,0.2272881956,Tg
Europe_Non_EU,coal,coal,coal,1990,CO2_FUG,0.9896075904,MTC
Europe_Non_EU,coal,coal,coal,1990,N2O,0,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1990,CH4,0.1531496413,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,1990,CO2_FUG,0.4794125385,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,1990,N2O,1.289528325e-05,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1990,CH4,0.1531496413,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,1990,CO2_FUG,0.4794125385,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,1990,N2O,1.289528325e-05,Tg
Europe_Non_EU,coal,coal,coal,2005,CH4,0.2075406842,Tg
Europe_Non_EU,coal,coal,coal,2005,CO2_FUG,0.6038982436,MTC
Europe_Non_EU,coal,coal,coal,2005,N2O,0,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2005,CH4,0.3166485543,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2005,CO2_FUG,0.8337546227,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2005,N2O,9.930106765e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2005,CH4,0.3166485543,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2005,CO2_FUG,0.8337546227,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2005,N2O,9.930106765e-06,Tg
Europe_Non_EU,coal,coal,coal,2010,CH4,0.240860303,Tg
Europe_Non_EU,coal,coal,coal,2010,CO2_FUG,0.2221017319,MTC
Europe_Non_EU,coal,coal,coal,2010,N2O,4.092126896e-07,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2010,CH4,0.3148369667,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2010,CO2_FUG,0.5615622325,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2010,N2O,8.599363916e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2010,CH4,0.3148369667,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2010,CO2_FUG,0.5615622325,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2010,N2O,8.599363916e-06,Tg
Europe_Non_EU,coal,coal,coal,2015,CH4,0.1684755949,Tg
Europe_Non_EU,coal,coal,coal,2015,CO2_FUG,0.8067541862,MTC
Europe_Non_EU,coal,coal,coal,2015,N2O,1.157840289e-05,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2015,CH4,0.4149781684,Tg
Europe_Non_EU,crude oil,crude oil,crude oil,2015,CO2_FUG,0.334438641,MTC
Europe_Non_EU,crude oil,crude oil,crude oil,2015,N2O,8.477124791e-06,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2015,CH4,0.4149781684,Tg
Europe_Non_EU,natural gas,natural gas,natural gas,2015,CO2_FUG,0.334438641,MTC
Europe_Non_EU,natural gas,natural gas,natural gas,2015,N2O,8.477124791e-06,Tg
European Free Trade Association,coal,coal,coal,1975,CH4,0.8346180449,Tg
European Free Trade Association,coal,coal,coal,1975,CO2_FUG,6.031149718,MTC
European Free Trade Association,coal,coal,coal,1975,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1975,CH4,0.02851424466,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1975,CO2_FUG,1.942226061,MTC
European Free Trade Association,crude oil,crude oil,crude oil,1975,N2O,4.67231647e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1975,CH4,0.02851424466,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1975,CO2_FUG,1.942226061,MTC
European Free Trade Association,natural gas,natural gas,natural gas,1975,N2O,4.67231647e-06,Tg
European Free Trade Association,coal,coal,coal,1990,CH4,0.7785935048,Tg
European Free Trade Association,coal,coal,coal,1990,CO2_FUG,0.2186737339,MTC
European Free Trade Association,coal,coal,coal,1990,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1990,CH4,0.006190622798,Tg
European Free Trade Association,crude oil,crude oil,crude oil,1990,CO2_FUG,0.1737354902,MTC
European Free Trade Association,crude oil,crude oil,crude oil,1990,N2O,3.641938758e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1990,CH4,0.006190622798,Tg
European Free Trade Association,natural gas,natural gas,natural gas,1990,CO2_FUG,0.1737354902,MTC
European Free Trade Association,natural gas,natural gas,natural gas,1990,N2O,3.641938758e-06,Tg
European Free Trade Association,coal,coal,coal,2005,CH4,0.1040488953,Tg
European Free Trade Association,coal,coal,coal,2005,CO2_FUG,0.02580825809,MTC
European Free Trade Association,coal,coal,coal,2005,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2005,CH4,0.00445534524,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2005,CO2_FUG,0.08412250694,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2005,N2O,1.18197782e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2005,CH4,0.00445534524,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2005,CO2_FUG,0.08412250694,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2005,N2O,1.18197782e-06,Tg
European Free Trade Association,coal,coal,coal,2010,CH4,0.06792981603,Tg
European Free Trade Association,coal,coal,coal,2010,CO2_FUG,0,MTC
European Free Trade Association,coal,coal,coal,2010,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2010,CH4,0.004334534996,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2010,CO2_FUG,0.08951195055,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2010,N2O,1.497347619e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2010,CH4,0.004334534996,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2010,CO2_FUG,0.08951195055,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2010,N2O,1.497347619e-06,Tg
European Free Trade Association,coal,coal,coal,2015,CH4,0.1148202006,Tg
European Free Trade Association,coal,coal,coal,2015,CO2_FUG,0,MTC
European Free Trade Association,coal,coal,coal,2015,N2O,0,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2015,CH4,0.003843188978,Tg
European Free Trade Association,crude oil,crude oil,crude oil,2015,CO2_FUG,0.08821234562,MTC
European Free Trade Association,crude oil,crude oil,crude oil,2015,N2O,1.210675865e-06,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2015,CH4,0.003843188978,Tg
European Free Trade Association,natural gas,natural gas,natural gas,2015,CO2_FUG,0.08821234562,MTC
European Free Trade Association,natural gas,natural gas,natural gas,2015,N2O,1.210675865e-06,Tg
India,coal,coal,coal,1975,CH4,0.6389902449,Tg
India,coal,coal,coal,1975,CO2_FUG,0.006972852255,MTC
India,coal,coal,coal,1975,N2O,0.00015299903,Tg
India,crude oil,crude oil,crude oil,1975,CH4,0.2136130131,Tg
India,crude oil,crude oil,crude oil,1975,CO2_FUG,0.03074156708,MTC
India,crude oil,crude oil,crude oil,1975,N2O,0.0005369490982,Tg
India,natural gas,natural gas,natural gas,1975,CH4,0.2136130131,Tg
India,natural gas,natural gas,natural gas,1975,CO2_FUG,0.03074156708,MTC
India,natural gas,natural gas,natural gas,1975,N2O,0.0005369490982,Tg
India,coal,coal,coal,1990,CH4,0.2681554217,Tg
India,coal,coal,coal,1990,CO2_FUG,0.05810644205,MTC
India,coal,coal,coal,1990,N2O,7.717133271e-05,Tg
India,crude oil,crude oil,crude oil,1990,CH4,0.1659265166,Tg
India,crude oil,crude oil,crude oil,1990,CO2_FUG,0.02858852402,MTC
India,crude oil,crude oil,crude oil,1990,N2O,0.0001261871763,Tg
India,natural gas,natural gas,natural gas,1990,CH4,0.1659265166,Tg
India,natural gas,natural gas,natural gas,1990,CO2_FUG,0.02858852402,MTC
India,natural gas,natural gas,natural gas,1990,N2O,0.0001261871763,Tg
India,coal,coal,coal,2005,CH4,0.2544075396,Tg
India,coal,coal,coal,2005,CO2_FUG,0.577754397,MTC
India,coal,coal,coal,2005,N2O,5.570672362e-05,Tg
India,crude oil,crude oil,crude oil,2005,CH4,0.2264956042,Tg
India,crude oil,crude oil,crude oil,2005,CO2_FUG,0.0124744762,MTC
India,crude oil,crude oil,crude oil,2005,N2O,1.936427519e-06,Tg
India,natural gas,natural gas,natural gas,2005,CH4,0.2264956042,Tg
India,natural gas,natural gas,natural gas,2005,CO2_FUG,0.0124744762,MTC
India,natural gas,natural gas,natural gas,2005,N2O,2.020509999e-06,Tg
India,coal,coal,coal,2010,CH4,0.2517958455,Tg
India,coal,coal,coal,2010,CO2_FUG,0.1731955296,MTC
India,coal,coal,coal,2010,N2O,4.571188842e-05,Tg
India,crude oil,crude oil,crude oil,2010,CH4,0.2506945929,Tg
India,crude oil,crude oil,crude oil,2010,CO2_FUG,0.01196728558,MTC
India,crude oil,crude oil,crude oil,2010,N2O,1.935631964e-06,Tg
India,natural gas,natural gas,natural gas,2010,CH4,0.2506945929,Tg
India,natural gas,natural gas,natural gas,2010,CO2_FUG,0.01196728558,MTC
India,natural gas,natural gas,natural gas,2010,N2O,2.052387217e-06,Tg
India,coal,coal,coal,2015,CH4,0.2463320896,Tg
India,coal,coal,coal,2015,CO2_FUG,0.2274042187,MTC
India,coal,coal,coal,2015,N2O,3.817870432e-05,Tg
India,crude oil,crude oil,crude oil,2015,CH4,0.2582123967,Tg
India,crude oil,crude oil,crude oil,2015,CO2_FUG,0.0540402882,MTC
India,crude oil,crude oil,crude oil,2015,N2O,1.736966359e-06,Tg
India,natural gas,natural gas,natural gas,2015,CH4,0.2582123967,Tg
India,natural gas,natural gas,natural gas,2015,CO2_FUG,0.0540402882,MTC
India,natural gas,natural gas,natural gas,2015,N2O,1.68478136e-06,Tg
Indonesia,coal,coal,coal,1975,CH4,0.4172690389,Tg
Indonesia,coal,coal,coal,1975,CO2_FUG,0,MTC
Indonesia,coal,coal,coal,1975,N2O,0,Tg
Indonesia,crude oil,crude oil,crude oil,1975,CH4,0.5646033454,Tg
Indonesia,crude oil,crude oil,crude oil,1975,CO2_FUG,0.8595646739,MTC
Indonesia,crude oil,crude oil,crude oil,1975,N2O,1.877411878e-06,Tg
Indonesia,natural gas,natural gas,natural gas,1975,CH4,0.5646033454,Tg
Indonesia,natural gas,natural gas,natural gas,1975,CO2_FUG,0.8595646739,MTC
Indonesia,natural gas,natural gas,natural gas,1975,N2O,1.877411878e-06,Tg
Indonesia,coal,coal,coal,1990,CH4,0.8136038977,Tg
Indonesia,coal,coal,coal,1990,CO2_FUG,0,MTC
Indonesia,coal,coal,coal,1990,N2O,0.0007386203142,Tg
Indonesia,crude oil,crude oil,crude oil,1990,CH4,0.5349720181,Tg
Indonesia,crude oil,crude oil,crude oil,1990,CO2_FUG,0.6271552558,MTC
Indonesia,crude oil,crude oil,crude oil,1990,N2O,1.195691365e-06,Tg
Indonesia,natural gas,natural gas,natural gas,1990,CH4,0.5349720181,Tg
Indonesia,natural gas,natural gas,natural gas,1990,CO2_FUG,0.6271552558,MTC
Indonesia,natural gas,natural gas,natural gas,1990,N2O,1.195691365e-06,Tg
Indonesia,coal,coal,coal,2005,CH4,0.2665733487,Tg
Indonesia,coal,coal,coal,2005,CO2_FUG,0.0003047144251,MTC
Indonesia,coal,coal,coal,2005,N2O,2.21943261e-05,Tg
Indonesia,crude oil,crude oil,crude oil,2005,CH4,0.3327390287,Tg
Indonesia,crude oil,crude oil,crude oil,2005,CO2_FUG,0.3489777585,MTC
Indonesia,crude oil,crude oil,crude oil,2005,N2O,1.2327199e-06,Tg
Indonesia,natural gas,natural gas,natural gas,2005,CH4,0.3327390287,Tg
Indonesia,natural gas,natural gas,natural gas,2005,CO2_FUG,0.3489777585,MTC
Indonesia,natural gas,natural gas,natural gas,2005,N2O,1.2327199e-06,Tg
Indonesia,coal,coal,coal,2010,CH4,0.2766563014,Tg
Indonesia,coal,coal,coal,2010,CO2_FUG,0.0002045972445,MTC
Indonesia,coal,coal,coal,2010,N2O,1.134769584e-05,Tg
Indonesia,crude oil,crude oil,crude oil,2010,CH4,0.3156821174,Tg
Indonesia,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2409270334,MTC
Indonesia,crude oil,crude oil,crude oil,2010,N2O,1.431488923e-06,Tg
Indonesia,natural gas,natural gas,natural gas,2010,CH4,0.3156821174,Tg
Indonesia,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2409270334,MTC
Indonesia,natural gas,natural gas,natural gas,2010,N2O,1.431488923e-06,Tg
Indonesia,coal,coal,coal,2015,CH4,0.3766813375,Tg
Indonesia,coal,coal,coal,2015,CO2_FUG,0,MTC
Indonesia,coal,coal,coal,2015,N2O,1.086642896e-05,Tg
Indonesia,crude oil,crude oil,crude oil,2015,CH4,0.3378143266,Tg
Indonesia,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2651119237,MTC
Indonesia,crude oil,crude oil,crude oil,2015,N2O,1.411565554e-06,Tg
Indonesia,natural gas,natural gas,natural gas,2015,CH4,0.3378143266,Tg
Indonesia,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2651119237,MTC
Indonesia,natural gas,natural gas,natural gas,2015,N2O,1.411565554e-06,Tg
Japan,coal,coal,coal,1975,CH4,0.974634396,Tg
Japan,coal,coal,coal,1975,CO2_FUG,8.553019022,MTC
Japan,coal,coal,coal,1975,N2O,0,Tg
Japan,crude oil,crude oil,crude oil,1975,CH4,0.05437345315,Tg
Japan,crude oil,crude oil,crude oil,1975,CO2_FUG,0.3919536036,MTC
Japan,crude oil,crude oil,crude oil,1975,N2O,1.120852314e-06,Tg
Japan,natural gas,natural gas,natural gas,1975,CH4,0.05437345315,Tg
Japan,natural gas,natural gas,natural gas,1975,CO2_FUG,0.3919536036,MTC
Japan,natural gas,natural gas,natural gas,1975,N2O,1.120852314e-06,Tg
Japan,coal,coal,coal,1990,CH4,1.030205312,Tg
Japan,coal,coal,coal,1990,CO2_FUG,10.28420216,MTC
Japan,coal,coal,coal,1990,N2O,1.831824361e-05,Tg
Japan,crude oil,crude oil,crude oil,1990,CH4,0.08256129036,Tg
Japan,crude oil,crude oil,crude oil,1990,CO2_FUG,0.4927341309,MTC
Japan,crude oil,crude oil,crude oil,1990,N2O,3.534745805e-06,Tg
Japan,natural gas,natural gas,natural gas,1990,CH4,0.08256129036,Tg
Japan,natural gas,natural gas,natural gas,1990,CO2_FUG,0.4927341309,MTC
Japan,natural gas,natural gas,natural gas,1990,N2O,3.534745805e-06,Tg
Japan,coal,coal,coal,2005,CH4,0.9645225474,Tg
Japan,coal,coal,coal,2005,CO2_FUG,0.5052578747,MTC
Japan,coal,coal,coal,2005,N2O,6.406655547e-05,Tg
Japan,crude oil,crude oil,crude oil,2005,CH4,0.08470098729,Tg
Japan,crude oil,crude oil,crude oil,2005,CO2_FUG,0.2664130795,MTC
Japan,crude oil,crude oil,crude oil,2005,N2O,2.51312769e-06,Tg
Japan,natural gas,natural gas,natural gas,2005,CH4,0.08470098729,Tg
Japan,natural gas,natural gas,natural gas,2005,CO2_FUG,0.2973405337,MTC
Japan,natural gas,natural gas,natural gas,2005,N2O,2.51312769e-06,Tg
Japan,coal,coal,coal,2010,CH4,0.9240798674,Tg
Japan,coal,coal,coal,2010,CO2_FUG,0.3980671409,MTC
Japan,coal,coal,coal,2010,N2O,5.539707765e-05,Tg
Japan,crude oil,crude oil,crude oil,2010,CH4,0.07714604169,Tg
Japan,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2119865294,MTC
Japan,crude oil,crude oil,crude oil,2010,N2O,2.052387217e-06,Tg
Japan,natural gas,natural gas,natural gas,2010,CH4,0.07714604169,Tg
Japan,natural gas,natural gas,natural gas,2010,CO2_FUG,0.2279236143,MTC
Japan,natural gas,natural gas,natural gas,2010,N2O,2.052387217e-06,Tg
Japan,coal,coal,coal,2015,CH4,0.685395764,Tg
Japan,coal,coal,coal,2015,CO2_FUG,0.3021471994,MTC
Japan,coal,coal,coal,2015,N2O,3.821707115e-05,Tg
Japan,crude oil,crude oil,crude oil,2015,CH4,0.09058503161,Tg
Japan,crude oil,crude oil,crude oil,2015,CO2_FUG,0.2651119237,MTC
Japan,crude oil,crude oil,crude oil,2015,N2O,2.363929752e-06,Tg
Japan,natural gas,natural gas,natural gas,2015,CH4,0.09058503161,Tg
Japan,natural gas,natural gas,natural gas,2015,CO2_FUG,0.2662339671,MTC
Japan,natural gas,natural gas,natural gas,2015,N2O,2.363929752e-06,Tg
Mexico,coal,coal,coal,1975,CH4,0.5895813508,Tg
Mexico,coal,coal,coal,1975,CO2_FUG,7.020866079,MTC
Mexico,coal,coal,coal,1975,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,1975,CH4,1.075981429,Tg
Mexico,crude oil,crude oil,crude oil,1975,CO2_FUG,1.553986496,MTC
Mexico,crude oil,crude oil,crude oil,1975,N2O,1.496475989e-06,Tg
Mexico,natural gas,natural gas,natural gas,1975,CH4,1.075981429,Tg
Mexico,natural gas,natural gas,natural gas,1975,CO2_FUG,1.553986496,MTC
Mexico,natural gas,natural gas,natural gas,1975,N2O,1.496475989e-06,Tg
Mexico,coal,coal,coal,1990,CH4,0.3081516977,Tg
Mexico,coal,coal,coal,1990,CO2_FUG,1.240402023,MTC
Mexico,coal,coal,coal,1990,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,1990,CH4,0.1570410426,Tg
Mexico,crude oil,crude oil,crude oil,1990,CO2_FUG,0.09499970835,MTC
Mexico,crude oil,crude oil,crude oil,1990,N2O,1.624066293e-06,Tg
Mexico,natural gas,natural gas,natural gas,1990,CH4,0.1570410426,Tg
Mexico,natural gas,natural gas,natural gas,1990,CO2_FUG,0.09499970835,MTC
Mexico,natural gas,natural gas,natural gas,1990,N2O,1.624066293e-06,Tg
Mexico,coal,coal,coal,2005,CH4,0.2012029211,Tg
Mexico,coal,coal,coal,2005,CO2_FUG,0.6544615802,MTC
Mexico,coal,coal,coal,2005,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2005,CH4,0.1484889121,Tg
Mexico,crude oil,crude oil,crude oil,2005,CO2_FUG,0.1220383153,MTC
Mexico,crude oil,crude oil,crude oil,2005,N2O,1.560734314e-06,Tg
Mexico,natural gas,natural gas,natural gas,2005,CH4,0.1484889121,Tg
Mexico,natural gas,natural gas,natural gas,2005,CO2_FUG,0.1220383153,MTC
Mexico,natural gas,natural gas,natural gas,2005,N2O,1.560734314e-06,Tg
Mexico,coal,coal,coal,2010,CH4,0.2063680948,Tg
Mexico,coal,coal,coal,2010,CO2_FUG,0.6292646646,MTC
Mexico,coal,coal,coal,2010,N2O,0,Tg
Mexico,crude oil,crude oil,crude oil,2010,CH4,0.1895945658,Tg
Mexico,crude oil,crude oil,crude oil,2010,CO2_FUG,0.2046452441,MTC
Mexico,crude oil,crude oil,crude oil,2010,N2O,1.426796308e-06,Tg
Mexico,natural gas,natural gas,natural gas,2010,CH4,0.1895945658,Tg
