# Prices of all markets
market,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,unit_conv
UkraineFruits,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainegas pipeline,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainegas processing,NoReported,,,,,,,,,,,,,,,,,,1
UkraineGDP_Trial,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainegeothermal,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 central production,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 industrial,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 liquid truck,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 pipeline,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 retail delivery,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 retail dispensing,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 wholesale delivery,NoReported,,,,,,,,,,,,,,,,,,1
UkraineH2 wholesale dispensing,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineindustrial processes,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineindustrial wastewater treatment,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineindustrial water abstraction,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineindustrial water treatment,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineiron and steel,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineirrigation water abstraction,NoReported,,,,,,,,,,,,,,,,,,1
UkraineLegumes,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemining energy use,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemining energy use-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkraineMiscCrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemunicipal wastewater treatment,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemunicipal water,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemunicipal water-tfe,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemunicipal water abstraction,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemunicipal water distribution,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainemunicipal water treatment,NoReported,,,,,,,,,,,,,,,,,,1
UkraineN fertilizer,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainenatural gas,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNonFoodDemand_Crops,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNonFoodDemand_Crops-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNonFoodDemand_Meat,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNonFoodDemand_Meat-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNonFoodDemand_sawnwood,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNonFoodDemand_sawnwood-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkrainenuclearFuelGenII,NoReported,,,,,,,,,,,,,,,,,,1
UkrainenuclearFuelGenIII,NoReported,,,,,,,,,,,,,,,,,,1
UkraineNutsSeeds,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineoffshore wind resource,NoReported,,,,,,,,,,,,,,,,,,1
UkraineOilCrop,NoReported,,,,,,,,,,,,,,,,,,1
UkraineOilPalm,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineonshore carbon-storage,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineonshore wind resource,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineother industrial energy use,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineother industrial feedstocks,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineother industry,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineother industry-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkraineOtherGrain,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainepaper,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainepaper-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkrainePasture,NoReported,,,,,,,,,,,,,,,,,,1
UkrainePasture_FodderGrass,NoReported,,,,,,,,,,,,,,,,,,1
UkrainePork,NoReported,,,,,,,,,,,,,,,,,,1
UkrainePoultry,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineprocess heat cement,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineprocess heat food processing,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineprocess heat paper,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainerefined liquids enduse,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainerefined liquids industrial,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainerefining,NoReported,,,,,,,,,,,,,,,,,,1
UkrainerefiningDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional ammonia,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional beef,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional biomass,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional biomassOil,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional coal,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional corn,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional corn for ethanol,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional dairy,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional fibercrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional fruits,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional industrial_roundwood,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional iron and steel,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional iron and steel-tfe,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional legumes,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional misccrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional natural gas,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional nuts_seeds,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional oil,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional oilcrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional oilpalm,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional othergrain,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional pork,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional poultry,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional rice,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional root_tuber,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional sawnwood,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional sheepgoat,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional soybean,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional sugar for ethanol,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional sugarcrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional vegetables,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional wheat,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional woodpulp,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineregional woodpulp for energy,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid-internal-gains-trial-market-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d1,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d10,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d2,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d3,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d4,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d5,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d6,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d7,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d8,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid cooling modern_d9,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d1,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d10,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d2,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d3,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d4,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d5,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d6,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d7,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d8,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating modern_d9,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d1,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d10,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d2,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d3,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d4,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d5,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d6,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d7,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d8,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid heating TradBio_d9,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d1,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d10,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d2,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d3,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d4,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d5,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d6,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d7,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d8,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others coal_d9,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d1,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d10,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d2,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d3,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d4,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d5,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d6,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d7,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d8,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others modern_d9,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d1,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d10,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d2,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d3,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d4,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d5,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d6,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d7,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d8,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineresid others TradBio_d9,NoReported,,,,,,,,,,,,,,,,,,1
UkraineRice,NoReported,,,,,,,,,,,,,,,,,,1
UkraineRootTuber,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainesawnwood_processing,NoReported,,,,,,,,,,,,,,,,,,1
UkraineScavenging_Other,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineseawater,NoReported,,,,,,,,,,,,,,,,,,1
UkraineSheepGoat,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainesolar-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
UkraineSoybean,NoReported,,,,,,,,,,,,,,,,,,1
UkraineSugarCrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal beef,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal biomass,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal corn,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal dairy,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal fibercrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal fruits,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal legumes,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal misccrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal nuts_seeds,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal oilcrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal oilpalm,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal othergrain,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal pork,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal poultry,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal rice,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal root_tuber,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal sheepgoat,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal soybean,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal sugarcrop,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal vegetables,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetotal wheat,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetraditional biomass,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_aviation_intl,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_aviation_intl-tfe,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_freight,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_freight-tfe,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_freight_road,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_freight_roadDemand_int,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_pass,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_pass-tfe,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_pass_road,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_pass_road_LDV,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_pass_road_LDV_4W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_shipping_intl,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainetrn_shipping_intl-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkraineUnmanagedLand,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineurban processes,NoReported,,,,,,,,,,,,,,,,,,1
Ukraineurban processes-tfe,NoReported,,,,,,,,,,,,,,,,,,1
UkraineVegetables,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewaste biomass for paper,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_an_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_an_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_elec_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_elec_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_ind_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_ind_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_BlackSeaN_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_BlackSeaN_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DanubeR_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DanubeR_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DnieperR_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DnieperR_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DniesterR_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DniesterR_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DonR_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_DonR_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_WislaR_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_irr_WislaR_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_muni_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_muni_W,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_pri_C,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewater_td_pri_W,NoReported,,,,,,,,,,,,,,,,,,1
UkraineWheat,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewholesale gas,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewind-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewind_offshore-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewoodpulp_energy,NoReported,,,,,,,,,,,,,,,,,,1
Ukrainewoodpulp_processing,NoReported,,,,,,,,,,,,,,,,,,1
wind_offshore-trial-supply,NoReported,,,,,,,,,,,,,,,,,,1
