Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2015,AK,Commercial Power,Coal,8,2,38.0,29.1
2015,AK,Commercial Power,Other Biomass,5,1,11.5,7.0
2015,AK,Commercial Power,Petroleum,10,3,25.5,24.4
2015,AK,"Electric Generators, Electric Utilities",All Sources,486,130,"2,639.2","2,440.0"
2015,AK,"Electric Generators, Electric Utilities",Coal,5,2,48.0,49.0
2015,AK,"Electric Generators, Electric Utilities",Hydroelectric,60,30,445.9,441.1
2015,AK,"Electric Generators, Electric Utilities",Natural Gas,55,13,"1,344.8","1,226.4"
2015,AK,"Electric Generators, Electric Utilities",Other,2,2,30.0,27.0
2015,AK,"Electric Generators, Electric Utilities",Petroleum,339,91,729.8,655.8
2015,AK,"Electric Generators, Electric Utilities",Wind,25,4,40.7,40.7
2015,AK,"Electric Generators, Independent Power Producers",All Sources,4,2,19.9,19.9
2015,AK,"Electric Generators, Independent Power Producers",Wind,4,2,19.9,19.9
2015,AK,Industrial Power,All Sources,18,4,45.2,43.0
2015,AK,Industrial Power,Natural Gas,7,2,21.1,20.9
2015,AK,Industrial Power,Petroleum,11,2,24.1,22.1
2015,AK,Total Electric Power Industry,All Sources,534,141,"2,806.8","2,589.1"
2015,AK,Total Electric Power Industry,Coal,16,5,113.5,103.8
2015,AK,Total Electric Power Industry,Hydroelectric,60,30,445.9,441.1
2015,AK,Total Electric Power Industry,Natural Gas,62,15,"1,365.9","1,247.3"
2015,AK,Total Electric Power Industry,Other,2,2,30.0,27.0
2015,AK,Total Electric Power Industry,Other Biomass,5,1,11.5,7.0
2015,AK,Total Electric Power Industry,Petroleum,360,96,779.4,702.3
2015,AK,Total Electric Power Industry,Wind,29,6,60.6,60.6
2015,AL,"Combined Heat and Power, Electric Power",All Sources,6,2,996.7,838.3
2015,AL,"Combined Heat and Power, Electric Power",Natural Gas,4,1,900.0,749.0
2015,AL,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2,1,96.7,89.3
2015,AL,"Electric Generators, Electric Utilities",All Sources,186,42,"22,955.8","21,491.3"
2015,AL,"Electric Generators, Electric Utilities",Coal,23,7,"9,405.6","8,691.4"
2015,AL,"Electric Generators, Electric Utilities",Hydroelectric,103,24,"3,319.3","3,271.0"
2015,AL,"Electric Generators, Electric Utilities",Natural Gas,48,11,"4,921.3","4,428.9"
2015,AL,"Electric Generators, Electric Utilities",Nuclear,5,2,"5,270.4","5,066.4"
2015,AL,"Electric Generators, Electric Utilities",Petroleum,7,3,39.2,33.6
2015,AL,"Electric Generators, Independent Power Producers",All Sources,50,12,"8,037.4","7,282.8"
2015,AL,"Electric Generators, Independent Power Producers",Natural Gas,38,9,"8,022.4","7,267.4"
2015,AL,"Electric Generators, Independent Power Producers",Other Biomass,5,2,6.4,6.4
2015,AL,"Electric Generators, Independent Power Producers",Petroleum,7,1,8.6,9.0
2015,AL,Industrial Power,All Sources,37,17,858.6,794.1
2015,AL,Industrial Power,Natural Gas,10,6,126.1,119.4
2015,AL,Industrial Power,Other Gases,7,3,110.8,99.8
2015,AL,Industrial Power,Wood and Wood Derived Fuels,20,11,621.7,574.9
2015,AL,Total Electric Power Industry,All Sources,279,73,"32,848.5","30,406.5"
2015,AL,Total Electric Power Industry,Coal,23,7,"9,405.6","8,691.4"
2015,AL,Total Electric Power Industry,Hydroelectric,103,24,"3,319.3","3,271.0"
2015,AL,Total Electric Power Industry,Natural Gas,100,27,"13,969.8","12,564.7"
2015,AL,Total Electric Power Industry,Nuclear,5,2,"5,270.4","5,066.4"
2015,AL,Total Electric Power Industry,Other Biomass,5,2,6.4,6.4
2015,AL,Total Electric Power Industry,Other Gases,7,3,110.8,99.8
2015,AL,Total Electric Power Industry,Petroleum,14,4,47.8,42.6
2015,AL,Total Electric Power Industry,Wood and Wood Derived Fuels,22,12,718.4,664.2
2015,AR,"Combined Heat and Power, Electric Power",All Sources,3,2,254.0,200.0
2015,AR,"Combined Heat and Power, Electric Power",Natural Gas,2,1,236.0,192.0
2015,AR,"Combined Heat and Power, Electric Power",Other Biomass,1,1,18.0,8.0
2015,AR,Commercial Power,All Sources,1,1,1.3,1.3
2015,AR,Commercial Power,Other Biomass,1,1,1.3,1.3
2015,AR,"Electric Generators, Electric Utilities",All Sources,108,37,"12,558.6","11,466.9"
2015,AR,"Electric Generators, Electric Utilities",Coal,6,4,"4,767.0","4,452.4"
2015,AR,"Electric Generators, Electric Utilities",Hydroelectric,45,15,"1,307.5","1,252.8"
2015,AR,"Electric Generators, Electric Utilities",Natural Gas,45,15,"4,598.8","3,913.0"
2015,AR,"Electric Generators, Electric Utilities",Nuclear,2,1,"1,845.0","1,808.5"
2015,AR,"Electric Generators, Electric Utilities",Petroleum,9,3,12.3,12.2
2015,AR,"Electric Generators, Electric Utilities",Pumped Storage,1,1,28.0,28.0
2015,AR,"Electric Generators, Independent Power Producers",All Sources,29,9,"3,182.2","2,724.2"
2015,AR,"Electric Generators, Independent Power Producers",Coal,1,1,720.0,670.0
2015,AR,"Electric Generators, Independent Power Producers",Hydroelectric,4,4,13.4,13.4
2015,AR,"Electric Generators, Independent Power Producers",Natural Gas,12,1,"2,428.0","2,020.0"
2015,AR,"Electric Generators, Independent Power Producers",Other Biomass,11,2,8.8,8.8
2015,AR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1,1,12.0,12.0
2015,AR,Industrial Power,All Sources,13,6,370.1,314.3
2015,AR,Industrial Power,Natural Gas,1,1,20.0,20.0
2015,AR,Industrial Power,Wood and Wood Derived Fuels,12,5,350.1,294.3
2015,AR,Total Electric Power Industry,All Sources,154,55,"16,366.2","14,706.7"
2015,AR,Total Electric Power Industry,Coal,7,5,"5,487.0","5,122.4"
2015,AR,Total Electric Power Industry,Hydroelectric,49,19,"1,320.9","1,266.2"
2015,AR,Total Electric Power Industry,Natural Gas,60,18,"7,282.8","6,145.0"
2015,AR,Total Electric Power Industry,Nuclear,2,1,"1,845.0","1,808.5"
2015,AR,Total Electric Power Industry,Other Biomass,13,4,28.1,18.1
2015,AR,Total Electric Power Industry,Petroleum,9,3,12.3,12.2
2015,AR,Total Electric Power Industry,Pumped Storage,1,1,28.0,28.0
2015,AR,Total Electric Power Industry,Solar Thermal and Photovoltaic,1,1,12.0,12.0
2015,AR,Total Electric Power Industry,Wood and Wood Derived Fuels,12,5,350.1,294.3
2015,AZ,"Combined Heat and Power, Electric Power",All Sources,2,1,62.6,52.2
2015,AZ,"Combined Heat and Power, Electric Power",Natural Gas,2,1,62.6,52.2
2015,AZ,Commercial Power,All Sources,8,7,36.5,34.0
2015,AZ,Commercial Power,Natural Gas,4,4,25.8,24.1
2015,AZ,Commercial Power,Petroleum,1,1,1.5,1.5
2015,AZ,Commercial Power,Solar Thermal and Photovoltaic,3,3,9.2,8.4
2015,AZ,"Electric Generators, Electric Utilities",All Sources,178,51,"23,207.1","21,013.2"
2015,AZ,"Electric Generators, Electric Utilities",Coal,15,6,"6,418.1","5,910.0"
2015,AZ,"Electric Generators, Electric Utilities",Hydroelectric,34,10,"2,718.0","2,720.9"
2015,AZ,"Electric Generators, Electric Utilities",Natural Gas,91,18,"9,327.3","7,926.8"
2015,AZ,"Electric Generators, Electric Utilities",Nuclear,3,1,"4,209.6","3,937.0"
2015,AZ,"Electric Generators, Electric Utilities",Petroleum,5,3,126.8,89.0
2015,AZ,"Electric Generators, Electric Utilities",Pumped Storage,6,3,194.1,216.3
2015,AZ,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,24,18,213.2,213.2
2015,AZ,"Electric Generators, Independent Power Producers",All Sources,111,53,"8,271.8","6,977.7"
2015,AZ,"Electric Generators, Independent Power Producers",Natural Gas,39,8,"6,675.1","5,378.8"
2015,AZ,"Electric Generators, Independent Power Producers",Other Biomass,4,2,6.0,6.0
2015,AZ,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,61,38,"1,293.2","1,300.9"
2015,AZ,"Electric Generators, Independent Power Producers",Wind,5,5,267.3,267.3
2015,AZ,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,2,2,30.2,24.7
2015,AZ,Total Electric Power Industry,All Sources,299,112,"31,578.0","28,077.1"
2015,AZ,Total Electric Power Industry,Coal,15,6,"6,418.1","5,910.0"
2015,AZ,Total Electric Power Industry,Hydroelectric,34,10,"2,718.0","2,720.9"
2015,AZ,Total Electric Power Industry,Natural Gas,136,31,"16,090.8","13,381.9"
2015,AZ,Total Electric Power Industry,Nuclear,3,1,"4,209.6","3,937.0"
2015,AZ,Total Electric Power Industry,Other Biomass,4,2,6.0,6.0
2015,AZ,Total Electric Power Industry,Petroleum,6,4,128.3,90.5
2015,AZ,Total Electric Power Industry,Pumped Storage,6,3,194.1,216.3
2015,AZ,Total Electric Power Industry,Solar Thermal and Photovoltaic,88,59,"1,515.6","1,522.5"
2015,AZ,Total Electric Power Industry,Wind,5,5,267.3,267.3
2015,AZ,Total Electric Power Industry,Wood and Wood Derived Fuels,2,2,30.2,24.7
2015,CA,"Combined Heat and Power, Electric Power",All Sources,100,58,"4,169.2","3,762.0"
2015,CA,"Combined Heat and Power, Electric Power",Coal,1,1,38.2,33.0
2015,CA,"Combined Heat and Power, Electric Power",Natural Gas,79,43,"3,922.5","3,559.3"
2015,CA,"Combined Heat and Power, Electric Power",Other Biomass,16,10,56.0,45.8
2015,CA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,4,4,152.5,123.9
2015,CA,Commercial Power,All Sources,212,95,656.3,582.4
2015,CA,Commercial Power,Hydroelectric,7,3,10.1,9.4
2015,CA,Commercial Power,Natural Gas,85,42,358.3,316.3
2015,CA,Commercial Power,Other,1,1,2.5,2.5
2015,CA,Commercial Power,Other Biomass,68,24,205.6,176.0
2015,CA,Commercial Power,Petroleum,8,4,11.0,10.2
2015,CA,Commercial Power,Pumped Storage,3,1,5.4,5.4
2015,CA,Commercial Power,Solar Thermal and Photovoltaic,38,29,61.4,60.6
2015,CA,Commercial Power,Wind,2,2,2.0,2.0
2015,CA,"Electric Generators, Electric Utilities",All Sources,777,306,"28,789.0","27,686.5"
2015,CA,"Electric Generators, Electric Utilities",Geothermal,4,2,220.0,130.1
2015,CA,"Electric Generators, Electric Utilities",Hydroelectric,355,190,"9,478.4","9,632.9"
2015,CA,"Electric Generators, Electric Utilities",Natural Gas,180,60,"12,182.6","11,027.4"
2015,CA,"Electric Generators, Electric Utilities",Nuclear,2,1,"2,323.0","2,240.0"
2015,CA,"Electric Generators, Electric Utilities",Other,2,2,6.0,6.0
2015,CA,"Electric Generators, Electric Utilities",Other Biomass,4,2,74.6,59.6
2015,CA,"Electric Generators, Electric Utilities",Petroleum,42,5,152.7,120.7
2015,CA,"Electric Generators, Electric Utilities",Pumped Storage,32,8,"3,745.6","3,863.9"
2015,CA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,151,40,242.9,242.8
2015,CA,"Electric Generators, Electric Utilities",Wind,5,2,363.2,363.1
2015,CA,"Electric Generators, Independent Power Producers",All Sources,"1,089",656,"43,542.9","40,373.4"
2015,CA,"Electric Generators, Independent Power Producers",Geothermal,96,32,"2,696.5","1,804.1"
2015,CA,"Electric Generators, Independent Power Producers",Hydroelectric,77,58,555.1,543.9
2015,CA,"Electric Generators, Independent Power Producers",Natural Gas,231,91,"27,051.9","24,998.3"
2015,CA,"Electric Generators, Independent Power Producers",Other,1,1,2.0,2.0
2015,CA,"Electric Generators, Independent Power Producers",Other Biomass,117,43,293.5,269.6
2015,CA,"Electric Generators, Independent Power Producers",Petroleum,32,2,288.6,230.1
2015,CA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,387,299,"6,747.4","6,703.4"
2015,CA,"Electric Generators, Independent Power Producers",Wind,123,109,"5,372.9","5,359.1"
2015,CA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,25,21,535.0,462.9
2015,CA,Industrial Power,All Sources,172,85,"2,791.9","2,487.5"
2015,CA,Industrial Power,Coal,3,1,62.5,57.0
2015,CA,Industrial Power,Natural Gas,118,54,"2,065.9","1,859.9"
2015,CA,Industrial Power,Other,9,7,113.7,106.3
2015,CA,Industrial Power,Other Biomass,2,1,1.0,1.2
2015,CA,Industrial Power,Other Gases,14,8,258.0,209.3
2015,CA,Industrial Power,Petroleum,7,4,87.4,63.1
2015,CA,Industrial Power,Solar Thermal and Photovoltaic,3,3,5.2,4.9
2015,CA,Industrial Power,Wind,2,2,2.6,2.6
2015,CA,Industrial Power,Wood and Wood Derived Fuels,14,11,195.6,183.2
2015,CA,Total Electric Power Industry,All Sources,"2,350","1,200","79,949.3","74,891.8"
2015,CA,Total Electric Power Industry,Coal,4,2,100.7,90.0
2015,CA,Total Electric Power Industry,Geothermal,100,34,"2,916.5","1,934.2"
2015,CA,Total Electric Power Industry,Hydroelectric,439,251,"10,043.6","10,186.2"
2015,CA,Total Electric Power Industry,Natural Gas,693,290,"45,581.2","41,761.2"
2015,CA,Total Electric Power Industry,Nuclear,2,1,"2,323.0","2,240.0"
2015,CA,Total Electric Power Industry,Other,13,11,124.2,116.8
2015,CA,Total Electric Power Industry,Other Biomass,207,80,630.7,552.2
2015,CA,Total Electric Power Industry,Other Gases,14,8,258.0,209.3
2015,CA,Total Electric Power Industry,Petroleum,89,15,539.7,424.1
2015,CA,Total Electric Power Industry,Pumped Storage,35,9,"3,751.0","3,869.3"
2015,CA,Total Electric Power Industry,Solar Thermal and Photovoltaic,579,371,"7,056.9","7,011.7"
2015,CA,Total Electric Power Industry,Wind,132,115,"5,740.7","5,726.8"
2015,CA,Total Electric Power Industry,Wood and Wood Derived Fuels,43,36,883.1,770.0
2015,CO,"Combined Heat and Power, Electric Power",All Sources,10,3,87.0,79.9
2015,CO,"Combined Heat and Power, Electric Power",Natural Gas,4,2,72.0,70.1
2015,CO,"Combined Heat and Power, Electric Power",Other Biomass,6,1,15.0,9.8
2015,CO,Commercial Power,All Sources,19,8,54.8,52.8
2015,CO,Commercial Power,Hydroelectric,2,1,2.6,2.6
2015,CO,Commercial Power,Natural Gas,3,1,33.0,31.0
2015,CO,Commercial Power,Solar Thermal and Photovoltaic,10,5,10.4,10.4
2015,CO,Commercial Power,Wind,4,1,8.8,8.8
2015,CO,"Electric Generators, Electric Utilities",All Sources,164,60,"11,983.4","10,595.4"
2015,CO,"Electric Generators, Electric Utilities",Coal,23,12,"5,571.7","5,086.8"
2015,CO,"Electric Generators, Electric Utilities",Hydroelectric,36,23,591.5,607.6
2015,CO,"Electric Generators, Electric Utilities",Natural Gas,51,18,"5,077.2","4,138.0"
2015,CO,"Electric Generators, Electric Utilities",Petroleum,46,12,199.5,166.0
2015,CO,"Electric Generators, Electric Utilities",Pumped Storage,5,3,508.5,562.5
2015,CO,"Electric Generators, Electric Utilities",Wind,3,2,35.0,34.5
2015,CO,"Electric Generators, Independent Power Producers",All Sources,147,75,"5,383.0","5,045.9"
2015,CO,"Electric Generators, Independent Power Producers",Hydroelectric,22,18,67.0,66.3
2015,CO,"Electric Generators, Independent Power Producers",Natural Gas,65,9,"2,187.0","1,860.5"
2015,CO,"Electric Generators, Independent Power Producers",Other,1,1,4.5,3.2
2015,CO,"Electric Generators, Independent Power Producers",Other Biomass,5,2,6.4,6.3
2015,CO,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,27,24,183.6,181.6
2015,CO,"Electric Generators, Independent Power Producers",Wind,26,20,"2,923.2","2,916.7"
2015,CO,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1,1,11.3,11.3
2015,CO,Industrial Power,All Sources,7,4,20.5,18.5
2015,CO,Industrial Power,Coal,1,1,3.0,3.0
2015,CO,Industrial Power,Natural Gas,2,1,6.4,5.2
2015,CO,Industrial Power,Other,1,1,6.1,6.1
2015,CO,Industrial Power,Petroleum,2,1,3.2,2.4
2015,CO,Industrial Power,Wind,1,1,1.8,1.8
2015,CO,Total Electric Power Industry,All Sources,347,150,"17,528.7","15,792.5"
2015,CO,Total Electric Power Industry,Coal,24,13,"5,574.7","5,089.8"
2015,CO,Total Electric Power Industry,Hydroelectric,60,42,661.1,676.5
2015,CO,Total Electric Power Industry,Natural Gas,125,31,"7,375.6","6,104.8"
2015,CO,Total Electric Power Industry,Other,2,2,10.6,9.3
2015,CO,Total Electric Power Industry,Other Biomass,11,3,21.4,16.1
2015,CO,Total Electric Power Industry,Petroleum,48,13,202.7,168.4
2015,CO,Total Electric Power Industry,Pumped Storage,5,3,508.5,562.5
2015,CO,Total Electric Power Industry,Solar Thermal and Photovoltaic,37,29,194.0,192.0
2015,CO,Total Electric Power Industry,Wind,34,24,"2,968.8","2,961.8"
2015,CO,Total Electric Power Industry,Wood and Wood Derived Fuels,1,1,11.3,11.3
2015,CT,"Combined Heat and Power, Electric Power",All Sources,5,2,149.2,119.2
2015,CT,"Combined Heat and Power, Electric Power",Natural Gas,5,2,149.2,119.2
2015,CT,Commercial Power,All Sources,24,12,79.1,72.5
2015,CT,Commercial Power,Natural Gas,21,11,76.1,69.5
2015,CT,Commercial Power,Petroleum,3,2,3.0,3.0
2015,CT,"Electric Generators, Electric Utilities",All Sources,32,16,178.8,164.9
2015,CT,"Electric Generators, Electric Utilities",Hydroelectric,3,2,9.4,9.0
2015,CT,"Electric Generators, Electric Utilities",Natural Gas,3,3,89.6,79.2
2015,CT,"Electric Generators, Electric Utilities",Petroleum,26,11,79.8,76.7
2015,CT,"Electric Generators, Independent Power Producers",All Sources,123,48,"9,083.7","8,306.4"
2015,CT,"Electric Generators, Independent Power Producers",Coal,1,1,400.0,383.4
2015,CT,"Electric Generators, Independent Power Producers",Hydroelectric,36,12,109.1,113.2
2015,CT,"Electric Generators, Independent Power Producers",Natural Gas,22,10,"3,352.5","3,056.8"
2015,CT,"Electric Generators, Independent Power Producers",Nuclear,2,1,"2,162.9","2,087.8"
2015,CT,"Electric Generators, Independent Power Producers",Other,1,1,31.3,26.0
2015,CT,"Electric Generators, Independent Power Producers",Other Biomass,12,7,209.9,161.7
2015,CT,"Electric Generators, Independent Power Producers",Petroleum,42,15,"2,734.0","2,400.6"
2015,CT,"Electric Generators, Independent Power Producers",Pumped Storage,3,1,31.0,29.4
2015,CT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,3,3,10.0,10.0
2015,CT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1,1,43.0,37.5
2015,CT,Industrial Power,All Sources,13,8,125.8,121.2
2015,CT,Industrial Power,Natural Gas,13,8,125.8,121.2
2015,CT,Total Electric Power Industry,All Sources,197,86,"9,616.6","8,784.2"
2015,CT,Total Electric Power Industry,Coal,1,1,400.0,383.4
2015,CT,Total Electric Power Industry,Hydroelectric,39,14,118.5,122.2
2015,CT,Total Electric Power Industry,Natural Gas,64,34,"3,793.2","3,445.9"
2015,CT,Total Electric Power Industry,Nuclear,2,1,"2,162.9","2,087.8"
2015,CT,Total Electric Power Industry,Other,1,1,31.3,26.0
2015,CT,Total Electric Power Industry,Other Biomass,12,7,209.9,161.7
2015,CT,Total Electric Power Industry,Petroleum,71,28,"2,816.8","2,480.3"
2015,CT,Total Electric Power Industry,Pumped Storage,3,1,31.0,29.4
2015,CT,Total Electric Power Industry,Solar Thermal and Photovoltaic,3,3,10.0,10.0
2015,CT,Total Electric Power Industry,Wood and Wood Derived Fuels,1,1,43.0,37.5
2015,DC,"Combined Heat and Power, Electric Power",All Sources,3,1,14.1,12.0
2015,DC,"Combined Heat and Power, Electric Power",Other Biomass,3,1,14.1,12.0
2015,DC,Commercial Power,All Sources,2,1,10.8,9.0
2015,DC,Commercial Power,Natural Gas,2,1,10.8,9.0
2015,DC,Total Electric Power Industry,All Sources,5,2,24.9,21.0
2015,DC,Total Electric Power Industry,Natural Gas,2,1,10.8,9.0
2015,DC,Total Electric Power Industry,Other Biomass,3,1,14.1,12.0
2015,DE,"Combined Heat and Power, Electric Power",All Sources,3,1,118.0,104.0
2015,DE,"Combined Heat and Power, Electric Power",Natural Gas,3,1,118.0,104.0
2015,DE,Commercial Power,All Sources,4,2,3.3,3.3
2015,DE,Commercial Power,Solar Thermal and Photovoltaic,3,1,1.3,1.3
2015,DE,Commercial Power,Wind,1,1,2.0,2.0
2015,DE,"Electric Generators, Electric Utilities",All Sources,3,2,100.0,101.9
2015,DE,"Electric Generators, Electric Utilities",Natural Gas,2,1,96.0,98.0
2015,DE,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1,1,4.0,3.9
2015,DE,"Electric Generators, Independent Power Producers",All Sources,46,18,"3,080.8","2,926.6"
2015,DE,"Electric Generators, Independent Power Producers",Coal,1,1,445.5,410.0
2015,DE,"Electric Generators, Independent Power Producers",Natural Gas,24,7,"2,478.2","2,367.0"
2015,DE,"Electric Generators, Independent Power Producers",Other Biomass,10,2,10.0,10.0
2015,DE,"Electric Generators, Independent Power Producers",Petroleum,6,5,121.6,114.1
2015,DE,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,5,5,25.5,25.5
2015,DE,Industrial Power,All Sources,8,2,326.2,267.2
2015,DE,Industrial Power,Natural Gas,2,1,184.0,130.0
2015,DE,Industrial Power,Other Biomass,2,1,2.2,2.2
2015,DE,Industrial Power,Other Gases,4,1,140.0,135.0
2015,DE,Total Electric Power Industry,All Sources,64,25,"3,628.3","3,403.0"
2015,DE,Total Electric Power Industry,Coal,1,1,445.5,410.0
2015,DE,Total Electric Power Industry,Natural Gas,31,10,"2,876.2","2,699.0"
2015,DE,Total Electric Power Industry,Other Biomass,12,3,12.2,12.2
2015,DE,Total Electric Power Industry,Other Gases,4,1,140.0,135.0
2015,DE,Total Electric Power Industry,Petroleum,6,5,121.6,114.1
2015,DE,Total Electric Power Industry,Solar Thermal and Photovoltaic,9,7,30.8,30.7
2015,DE,Total Electric Power Industry,Wind,1,1,2.0,2.0
2015,FL,"Combined Heat and Power, Electric Power",All Sources,20,9,"1,752.6","1,508.8"
2015,FL,"Combined Heat and Power, Electric Power",Coal,2,2,687.0,580.0
2015,FL,"Combined Heat and Power, Electric Power",Natural Gas,14,6,934.3,821.5
2015,FL,"Combined Heat and Power, Electric Power",Other Biomass,2,1,128.9,104.9
2015,FL,"Combined Heat and Power, Electric Power",Petroleum,2,1,2.4,2.4
2015,FL,Commercial Power,All Sources,31,8,43.9,42.9
2015,FL,Commercial Power,Natural Gas,15,3,24.4,23.4
2015,FL,Commercial Power,Other Biomass,15,4,18.5,18.5
2015,FL,Commercial Power,Solar Thermal and Photovoltaic,1,1,1.0,1.0
2015,FL,"Electric Generators, Electric Utilities",All Sources,382,63,"58,489.7","51,250.9"
2015,FL,"Electric Generators, Electric Utilities",Coal,26,11,"11,034.9","10,011.0"
2015,FL,"Electric Generators, Electric Utilities",Hydroelectric,6,2,55.7,54.5
2015,FL,"Electric Generators, Electric Utilities",Natural Gas,248,45,"36,726.9","31,639.3"
2015,FL,"Electric Generators, Electric Utilities",Nuclear,4,2,"3,797.2","3,572.0"
2015,FL,"Electric Generators, Electric Utilities",Other Biomass,2,1,3.2,3.0
2015,FL,"Electric Generators, Electric Utilities",Petroleum,93,20,"6,835.2","5,934.5"
2015,FL,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3,3,36.6,36.6
2015,FL,"Electric Generators, Independent Power Producers",All Sources,86,40,"5,716.6","4,891.9"
2015,FL,"Electric Generators, Independent Power Producers",Natural Gas,27,8,"4,758.2","4,092.3"
2015,FL,"Electric Generators, Independent Power Producers",Other Biomass,47,20,735.8,591.5
2015,FL,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,9,9,47.0,44.8
2015,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,3,3,175.6,163.3
2015,FL,Industrial Power,All Sources,47,21,"1,133.3",941.3
2015,FL,Industrial Power,Natural Gas,14,9,226.5,185.2
2015,FL,Industrial Power,Other,12,6,402.3,348.7
2015,FL,Industrial Power,Other Biomass,5,2,90.6,76.6
2015,FL,Industrial Power,Wood and Wood Derived Fuels,16,6,413.9,330.8
2015,FL,Total Electric Power Industry,All Sources,566,141,"67,136.1","58,635.8"
2015,FL,Total Electric Power Industry,Coal,28,13,"11,721.9","10,591.0"
2015,FL,Total Electric Power Industry,Hydroelectric,6,2,55.7,54.5
2015,FL,Total Electric Power Industry,Natural Gas,318,71,"42,670.3","36,761.7"
2015,FL,Total Electric Power Industry,Nuclear,4,2,"3,797.2","3,572.0"
2015,FL,Total Electric Power Industry,Other,12,6,402.3,348.7
2015,FL,Total Electric Power Industry,Other Biomass,71,28,977.0,794.5
2015,FL,Total Electric Power Industry,Petroleum,95,21,"6,837.6","5,936.9"
2015,FL,Total Electric Power Industry,Solar Thermal and Photovoltaic,13,13,84.6,82.4
2015,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,19,9,589.5,494.1
2015,GA,"Combined Heat and Power, Electric Power",All Sources,4,2,324.9,304.9
2015,GA,"Combined Heat and Power, Electric Power",Natural Gas,3,1,323.0,303.0
2015,GA,"Combined Heat and Power, Electric Power",Other Biomass,1,1,1.9,1.9
2015,GA,Commercial Power,All Sources,64,19,99.4,97.7
2015,GA,Commercial Power,Other Biomass,2,1,3.6,3.6
2015,GA,Commercial Power,Petroleum,60,16,93.6,91.9
2015,GA,Commercial Power,Solar Thermal and Photovoltaic,2,2,2.2,2.2
2015,GA,"Electric Generators, Electric Utilities",All Sources,209,53,"29,819.4","28,273.7"
2015,GA,"Electric Generators, Electric Utilities",Coal,17,7,"10,272.9","9,508.5"
2015,GA,"Electric Generators, Electric Utilities",Hydroelectric,87,24,"1,953.8","2,037.5"
2015,GA,"Electric Generators, Electric Utilities",Natural Gas,66,17,"10,922.6","9,944.5"
2015,GA,"Electric Generators, Electric Utilities",Nuclear,4,2,"4,041.8","4,061.0"
2015,GA,"Electric Generators, Electric Utilities",Petroleum,20,4,958.2,824.5
2015,GA,"Electric Generators, Electric Utilities",Pumped Storage,13,4,"1,634.6","1,862.2"
2015,GA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2,2,35.5,35.5
2015,GA,"Electric Generators, Independent Power Producers",All Sources,107,39,"7,663.7","6,568.8"
2015,GA,"Electric Generators, Independent Power Producers",Hydroelectric,6,4,7.7,6.9
2015,GA,"Electric Generators, Independent Power Producers",Natural Gas,52,11,"7,264.4","6,181.8"
2015,GA,"Electric Generators, Independent Power Producers",Other Biomass,24,6,25.2,25.2
2015,GA,"Electric Generators, Independent Power Producers",Petroleum,8,2,82.9,76.9
2015,GA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,15,14,203.5,207.5
2015,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,2,2,80.0,70.5
2015,GA,Industrial Power,All Sources,61,22,"1,137.8","1,057.5"
2015,GA,Industrial Power,Hydroelectric,5,2,3.3,3.1
2015,GA,Industrial Power,Natural Gas,11,5,176.4,170.3
2015,GA,Industrial Power,Other Biomass,3,1,6.6,6.6
2015,GA,Industrial Power,Petroleum,9,4,95.9,89.5
2015,GA,Industrial Power,Wood and Wood Derived Fuels,33,13,855.6,788.0
2015,GA,Total Electric Power Industry,All Sources,445,135,"39,045.2","36,302.6"
2015,GA,Total Electric Power Industry,Coal,17,7,"10,272.9","9,508.5"
2015,GA,Total Electric Power Industry,Hydroelectric,98,30,"1,964.8","2,047.5"
2015,GA,Total Electric Power Industry,Natural Gas,132,34,"18,686.4","16,599.6"
2015,GA,Total Electric Power Industry,Nuclear,4,2,"4,041.8","4,061.0"
2015,GA,Total Electric Power Industry,Other Biomass,30,9,37.3,37.3
2015,GA,Total Electric Power Industry,Petroleum,97,26,"1,230.6","1,082.8"
