# HDD and CDD. Same for all scenarios and GCAM versions. Simply check that the loaded version in the config file matches this data.
# Source: GCAM DB; module_energy_L143.HDDCDD; constdd_no_GCM
scenario,region,var,year,value
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2025,3651
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2030,3635
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2035,3620
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2040,3606
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2045,3593
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2050,3582
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2055,3572
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2060,3562
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2065,3553
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2070,3545
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2075,3538
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2080,3534
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2085,3530
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2090,3527
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2095,3525
scen,Central America and Caribbean,Energy Service|Residential|Cooling Degree Days,2100,3524
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,1975,63
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,1990,61
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2005,66
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2010,69
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2015,72
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2020,73
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2025,75
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2030,77
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2035,78
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2040,80
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2045,81
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2050,83
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2055,84
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2060,85
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2065,86
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2070,87
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2075,87
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2080,88
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2085,88
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2090,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2095,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2100,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,1975,63
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,1990,61
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2005,66
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2010,69
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2015,72
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2020,73
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2025,75
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2030,77
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2035,78
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2040,80
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2045,81
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2050,83
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2055,84
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2060,85
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2065,86
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2070,87
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2075,87
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2080,88
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2085,88
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2090,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2095,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2100,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,1975,63
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,1990,61
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2005,66
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2010,69
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2015,72
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2020,73
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2025,75
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2030,77
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2035,78
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2040,80
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2045,81
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2050,83
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2055,84
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2060,85
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2065,86
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2070,87
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2075,87
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2080,88
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2085,88
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2090,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2095,89
scen,Central America and Caribbean,Energy Service|Residential|Heating Degree Days,2100,89
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,1975,1033
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,1990,1150
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2005,1221
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2010,1229
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2015,1231
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2020,1235
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2025,1243
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2030,1247
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2035,1251
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2040,1254
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2045,1256
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2050,1258
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2055,1259
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2060,1259
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2065,1258
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2070,1257
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2075,1255
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2080,1252
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2085,1249
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2090,1246
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2095,1244
scen,Central Asia,Energy Service|Residential|Cooling Degree Days,2100,1241
scen,Central Asia,Energy Service|Residential|Heating Degree Days,1975,6649
scen,Central Asia,Energy Service|Residential|Heating Degree Days,1990,6377
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2005,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2010,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2015,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2020,6205
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2025,6194
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2030,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2035,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2040,6193
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2045,6196
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2050,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2055,6212
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2060,6222
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2065,6236
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2070,6250
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2075,6267
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2080,6287
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2085,6309
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2090,6328
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2095,6341
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2100,6357
scen,Central Asia,Energy Service|Residential|Heating Degree Days,1975,6649
scen,Central Asia,Energy Service|Residential|Heating Degree Days,1990,6377
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2005,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2010,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2015,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2020,6205
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2025,6194
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2030,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2035,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2040,6193
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2045,6196
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2050,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2055,6212
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2060,6222
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2065,6236
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2070,6250
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2075,6267
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2080,6287
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2085,6309
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2090,6328
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2095,6341
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2100,6357
scen,Central Asia,Energy Service|Residential|Heating Degree Days,1975,6649
scen,Central Asia,Energy Service|Residential|Heating Degree Days,1990,6377
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2005,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2010,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2015,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2020,6205
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2025,6194
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2030,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2035,6192
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2040,6193
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2045,6196
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2050,6201
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2055,6212
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2060,6222
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2065,6236
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2070,6250
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2075,6267
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2080,6287
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2085,6309
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2090,6328
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2095,6341
scen,Central Asia,Energy Service|Residential|Heating Degree Days,2100,6357
scen,China,Energy Service|Residential|Cooling Degree Days,1975,1571
scen,China,Energy Service|Residential|Cooling Degree Days,1990,1617
scen,China,Energy Service|Residential|Cooling Degree Days,2005,1621
scen,China,Energy Service|Residential|Cooling Degree Days,2010,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2015,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2020,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2025,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2030,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2035,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2040,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2045,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2050,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2055,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2060,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2065,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2070,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2075,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2080,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2085,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2090,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2095,1620
scen,China,Energy Service|Residential|Cooling Degree Days,2100,1620
scen,China,Energy Service|Residential|Heating Degree Days,1975,4372
scen,China,Energy Service|Residential|Heating Degree Days,1990,4273
scen,China,Energy Service|Residential|Heating Degree Days,2005,4270
scen,China,Energy Service|Residential|Heating Degree Days,2010,4270
scen,China,Energy Service|Residential|Heating Degree Days,2015,4270
scen,China,Energy Service|Residential|Heating Degree Days,2020,4269
scen,China,Energy Service|Residential|Heating Degree Days,2025,4269
scen,China,Energy Service|Residential|Heating Degree Days,2030,4269
scen,China,Energy Service|Residential|Heating Degree Days,2035,4269
scen,China,Energy Service|Residential|Heating Degree Days,2040,4269
scen,China,Energy Service|Residential|Heating Degree Days,2045,4269
scen,China,Energy Service|Residential|Heating Degree Days,2050,4269
scen,China,Energy Service|Residential|Heating Degree Days,2055,4268
scen,China,Energy Service|Residential|Heating Degree Days,2060,4268
scen,China,Energy Service|Residential|Heating Degree Days,2065,4268
scen,China,Energy Service|Residential|Heating Degree Days,2070,4268
scen,China,Energy Service|Residential|Heating Degree Days,2075,4268
scen,China,Energy Service|Residential|Heating Degree Days,2080,4268
scen,China,Energy Service|Residential|Heating Degree Days,2085,4268
scen,China,Energy Service|Residential|Heating Degree Days,2090,4269
scen,China,Energy Service|Residential|Heating Degree Days,2095,4269
scen,China,Energy Service|Residential|Heating Degree Days,2100,4269
scen,China,Energy Service|Residential|Heating Degree Days,1975,4372
scen,China,Energy Service|Residential|Heating Degree Days,1990,4273
scen,China,Energy Service|Residential|Heating Degree Days,2005,4270
scen,China,Energy Service|Residential|Heating Degree Days,2010,4270
scen,China,Energy Service|Residential|Heating Degree Days,2015,4270
scen,China,Energy Service|Residential|Heating Degree Days,2020,4269
scen,China,Energy Service|Residential|Heating Degree Days,2025,4269
scen,China,Energy Service|Residential|Heating Degree Days,2030,4269
scen,China,Energy Service|Residential|Heating Degree Days,2035,4269
scen,China,Energy Service|Residential|Heating Degree Days,2040,4269
scen,China,Energy Service|Residential|Heating Degree Days,2045,4269
scen,China,Energy Service|Residential|Heating Degree Days,2050,4269
scen,China,Energy Service|Residential|Heating Degree Days,2055,4268
scen,China,Energy Service|Residential|Heating Degree Days,2060,4268
scen,China,Energy Service|Residential|Heating Degree Days,2065,4268
scen,China,Energy Service|Residential|Heating Degree Days,2070,4268
scen,China,Energy Service|Residential|Heating Degree Days,2075,4268
scen,China,Energy Service|Residential|Heating Degree Days,2080,4268
scen,China,Energy Service|Residential|Heating Degree Days,2085,4268
scen,China,Energy Service|Residential|Heating Degree Days,2090,4269
scen,China,Energy Service|Residential|Heating Degree Days,2095,4269
scen,China,Energy Service|Residential|Heating Degree Days,2100,4269
scen,China,Energy Service|Residential|Heating Degree Days,1975,4372
scen,China,Energy Service|Residential|Heating Degree Days,1990,4273
scen,China,Energy Service|Residential|Heating Degree Days,2005,4270
scen,China,Energy Service|Residential|Heating Degree Days,2010,4270
scen,China,Energy Service|Residential|Heating Degree Days,2015,4270
scen,China,Energy Service|Residential|Heating Degree Days,2020,4269
scen,China,Energy Service|Residential|Heating Degree Days,2025,4269
scen,China,Energy Service|Residential|Heating Degree Days,2030,4269
scen,China,Energy Service|Residential|Heating Degree Days,2035,4269
scen,China,Energy Service|Residential|Heating Degree Days,2040,4269
scen,China,Energy Service|Residential|Heating Degree Days,2045,4269
scen,China,Energy Service|Residential|Heating Degree Days,2050,4269
scen,China,Energy Service|Residential|Heating Degree Days,2055,4268
scen,China,Energy Service|Residential|Heating Degree Days,2060,4268
scen,China,Energy Service|Residential|Heating Degree Days,2065,4268
scen,China,Energy Service|Residential|Heating Degree Days,2070,4268
scen,China,Energy Service|Residential|Heating Degree Days,2075,4268
scen,China,Energy Service|Residential|Heating Degree Days,2080,4268
scen,China,Energy Service|Residential|Heating Degree Days,2085,4268
scen,China,Energy Service|Residential|Heating Degree Days,2090,4269
scen,China,Energy Service|Residential|Heating Degree Days,2095,4269
scen,China,Energy Service|Residential|Heating Degree Days,2100,4269
scen,Colombia,Energy Service|Residential|Cooling Degree Days,1975,2026
scen,Colombia,Energy Service|Residential|Cooling Degree Days,1990,2090
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2005,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2010,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2015,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2020,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2025,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2030,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2035,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2040,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2045,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2050,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2055,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2060,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2065,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2070,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2075,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2080,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2085,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2090,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2095,2096
scen,Colombia,Energy Service|Residential|Cooling Degree Days,2100,2096
scen,Colombia,Energy Service|Residential|Heating Degree Days,1975,1009
scen,Colombia,Energy Service|Residential|Heating Degree Days,1990,958
scen,Colombia,Energy Service|Residential|Heating Degree Days,2005,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2010,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2015,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2020,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2025,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2030,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2035,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2040,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2045,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2050,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2055,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2060,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2065,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2070,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2075,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2080,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2085,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2090,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2095,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2100,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,1975,1009
scen,Colombia,Energy Service|Residential|Heating Degree Days,1990,958
scen,Colombia,Energy Service|Residential|Heating Degree Days,2005,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2010,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2015,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2020,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2025,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2030,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2035,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2040,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2045,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2050,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2055,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2060,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2065,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2070,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2075,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2080,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2085,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2090,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2095,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2100,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,1975,1009
scen,Colombia,Energy Service|Residential|Heating Degree Days,1990,958
scen,Colombia,Energy Service|Residential|Heating Degree Days,2005,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2010,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2015,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2020,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2025,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2030,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2035,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2040,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2045,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2050,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2055,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2060,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2065,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2070,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2075,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2080,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2085,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2090,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2095,955
scen,Colombia,Energy Service|Residential|Heating Degree Days,2100,955
scen,EU-12,Energy Service|Residential|Cooling Degree Days,1975,307
scen,EU-12,Energy Service|Residential|Cooling Degree Days,1990,340
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2005,343
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2010,343
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2015,343
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2020,343
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2025,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2030,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2035,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2040,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2045,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2050,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2055,341
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2060,340
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2065,340
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2070,340
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2075,340
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2080,339
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2085,339
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2090,338
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2095,337
scen,EU-12,Energy Service|Residential|Cooling Degree Days,2100,337
scen,EU-12,Energy Service|Residential|Heating Degree Days,1975,6467
scen,EU-12,Energy Service|Residential|Heating Degree Days,1990,6352
scen,EU-12,Energy Service|Residential|Heating Degree Days,2005,6339
scen,EU-12,Energy Service|Residential|Heating Degree Days,2010,6336
scen,EU-12,Energy Service|Residential|Heating Degree Days,2015,6333
scen,EU-12,Energy Service|Residential|Heating Degree Days,2020,6331
scen,EU-12,Energy Service|Residential|Heating Degree Days,2025,6337
scen,EU-12,Energy Service|Residential|Heating Degree Days,2030,6334
scen,EU-12,Energy Service|Residential|Heating Degree Days,2035,6331
scen,EU-12,Energy Service|Residential|Heating Degree Days,2040,6330
scen,EU-12,Energy Service|Residential|Heating Degree Days,2045,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2050,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2055,6327
scen,EU-12,Energy Service|Residential|Heating Degree Days,2060,6327
scen,EU-12,Energy Service|Residential|Heating Degree Days,2065,6327
scen,EU-12,Energy Service|Residential|Heating Degree Days,2070,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2075,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2080,6329
scen,EU-12,Energy Service|Residential|Heating Degree Days,2085,6329
scen,EU-12,Energy Service|Residential|Heating Degree Days,2090,6331
scen,EU-12,Energy Service|Residential|Heating Degree Days,2095,6333
scen,EU-12,Energy Service|Residential|Heating Degree Days,2100,6335
scen,EU-12,Energy Service|Residential|Heating Degree Days,1975,6467
scen,EU-12,Energy Service|Residential|Heating Degree Days,1990,6352
scen,EU-12,Energy Service|Residential|Heating Degree Days,2005,6339
scen,EU-12,Energy Service|Residential|Heating Degree Days,2010,6336
scen,EU-12,Energy Service|Residential|Heating Degree Days,2015,6333
scen,EU-12,Energy Service|Residential|Heating Degree Days,2020,6331
scen,EU-12,Energy Service|Residential|Heating Degree Days,2025,6337
scen,EU-12,Energy Service|Residential|Heating Degree Days,2030,6334
scen,EU-12,Energy Service|Residential|Heating Degree Days,2035,6331
scen,EU-12,Energy Service|Residential|Heating Degree Days,2040,6330
scen,EU-12,Energy Service|Residential|Heating Degree Days,2045,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2050,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2055,6327
scen,EU-12,Energy Service|Residential|Heating Degree Days,2060,6327
scen,EU-12,Energy Service|Residential|Heating Degree Days,2065,6327
scen,EU-12,Energy Service|Residential|Heating Degree Days,2070,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2075,6328
scen,EU-12,Energy Service|Residential|Heating Degree Days,2080,6329
scen,EU-12,Energy Service|Residential|Heating Degree Days,2085,6329
scen,EU-12,Energy Service|Residential|Heating Degree Days,2090,6331
scen,EU-12,Energy Service|Residential|Heating Degree Days,2095,6333
scen,EU-12,Energy Service|Residential|Heating Degree Days,2100,6335
scen,EU-12,Energy Service|Residential|Heating Degree Days,1975,6467
scen,EU-12,Energy Service|Residential|Heating Degree Days,1990,6352
scen,EU-12,Energy Service|Residential|Heating Degree Days,2005,6339
